seqnames	start	end	width	CpG	X15w_UVB.mu	X15w_UA.mu	X15w_UVB..15w_UA.diff	X15w_UVB..15w_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr5	73359518	73359517	0	1	0.0897035	0.4550797	0.3653762	0.0246462	Distal Intergenic	73322199	73338639	16441	2	Ociad2	-20879
chr5	73359971	73359970	0	1	0.0146327	0.2873836	0.2727509	0.038461	Distal Intergenic	73322199	73338639	16441	2	Ociad2	-21332
chr5	73577873	73577874	2	2	0.2164913	0.7751179	0.5586267	0.0173597	Distal Intergenic	73606642	73632421	25780	2	Lrrc66	54547
chr5	73704432	73704431	0	1	0.1197938	0.4695598	0.349766	0.0164724	Distal Intergenic	73651380	73679484	28105	1	Spata18	53052
chr5	73854524	73854523	0	1	0.0100119	0.2038496	0.1938377	0.0183568	Distal Intergenic	73651380	73679484	28105	1	Spata18	203144
chr5	73865288	73865287	0	1	0.2347092	0.7922868	0.5575776	0.0110665	Distal Intergenic	74000038	74068411	68374	2	Usp46	203124
chr5	74122820	74122819	0	1	0.4565454	0.1483729	-0.3081724	0.019707	Distal Intergenic	74093530	74093650	121	1	Snora26	29290
chr5	74188256	74188255	0	1	0.4711709	0.1417886	-0.3293823	0.0070548	Distal Intergenic	74195326	74199477	4152	1	Rasl11b	-7071
chr5	74196151	74196150	0	1	0.7436565	0.41635	-0.3273065	0.0258253	Promoter (<=1kb)	74195326	74199477	4152	1	Rasl11b	825
chr5	74196174	74196173	0	1	0.8583381	0.5324933	-0.3258448	0.0180852	Promoter (<=1kb)	74195326	74199477	4152	1	Rasl11b	848
chr5	74198255	74198254	0	1	0.0680715	0.6714766	0.6034051	0.0256363	Promoter (2-3kb)	74195326	74199477	4152	1	Rasl11b	2929
chr5	74198778	74198777	0	1	0.3689732	0.705556	0.3365829	0.0160833	3' UTR	74195326	74199477	4152	1	Rasl11b	3452
chr5	74200051	74200050	0	1	0.5746428	0.0678564	-0.5067864	0.0157888	Distal Intergenic	74195326	74199477	4152	1	Rasl11b	4725
chr5	74244866	74244865	0	1	0.0279875	0.4296884	0.4017009	0.0206676	Intron (NM_001114660/Scfd2, intron 5 of 8)	74195326	74199477	4152	1	Rasl11b	49540
chr5	74730834	74730833	0	1	0.948889	0.666027	-0.282862	0.0299964	Distal Intergenic	74592447	74702903	110457	2	Lnx1	-27931
chr5	74738914	74738913	0	1	0.2968631	0.0150832	-0.28178	0.0067808	Distal Intergenic	74592447	74702903	110457	2	Lnx1	-36011
chr5	74817030	74817029	0	1	0.8479908	0.2886545	-0.5593363	0.0310235	Distal Intergenic	74592447	74702903	110457	2	Lnx1	-114127
chr5	74974231	74974230	0	1	0.8387801	0.4041643	-0.4346158	0.0237362	Distal Intergenic	74949194	74966368	17175	1	Gm6116	25037
chr5	75029706	75029705	0	1	0.6420178	0.9605103	0.3184925	0.0348113	Intron (NM_028850/Chic2, intron 1 of 5)	75005004	75044641	39638	2	Chic2	14936
chr5	75070934	75070933	0	1	0.2368918	0.0144405	-0.2224513	0.0404903	Distal Intergenic	75075601	75077893	2293	1	Gsx2	-4668
chr5	75281661	75281660	0	1	0.0382437	0.4138994	0.3756557	0.0184562	Distal Intergenic	75176831	75176904	74	1	Mir7025	104830
chr5	75518170	75518169	0	1	0.5162769	0.2841689	-0.2321079	0.039739	Distal Intergenic	75574987	75656721	81735	1	Kit	-56818
chr5	75518195	75518194	0	1	0.5186353	0.30455	-0.2140853	0.0405675	Distal Intergenic	75574987	75656721	81735	1	Kit	-56793
chr5	75570288	75570287	0	1	0.5360716	0.0678564	-0.4682152	0.0307565	Distal Intergenic	75574987	75656721	81735	1	Kit	-4700
chr5	75633987	75633986	0	1	0.1854505	0.7257158	0.5402653	0.0378018	Intron (NM_001122733/Kit, intron 7 of 20)	75574987	75656721	81735	1	Kit	59000
chr5	75800944	75800943	0	1	0.8400734	0.2603455	-0.5797279	0.019421	Distal Intergenic	75933270	75978428	45159	2	Kdr	177485
chr5	75862648	75862647	0	1	0.5302748	0.859575	0.3293002	0.0329263	Distal Intergenic	75933270	75978428	45159	2	Kdr	115781
chr5	75862650	75862649	0	1	0.3551559	0.7775976	0.4224417	0.0031257	Distal Intergenic	75933270	75978428	45159	2	Kdr	115779
chr5	75962670	75962669	0	1	0.948889	0.4145023	-0.5343867	0.0101838	Intron (NM_010612/Kdr, intron 10 of 29)	75933270	75978428	45159	2	Kdr	15759
chr5	75976778	75976777	0	1	0.3688693	0.7669866	0.3981173	0.0185663	Promoter (1-2kb)	75933270	75978428	45159	2	Kdr	1651
chr5	76525012	76525011	0	1	0.95637	0.755093	-0.201277	0.0263673	Distal Intergenic	76529311	76570298	40988	1	Exoc1	-4300
chr5	76589610	76589609	0	1	0.1310608	0.6318009	0.5007401	0.0096591	Promoter (2-3kb)	76591714	76646466	54753	1	Cep135	-2105
chr5	76592134	76592133	0	1	0.5867438	0.1817046	-0.4050392	0.0167242	Promoter (<=1kb)	76591714	76646466	54753	1	Cep135	420
chr5	76592148	76592147	0	1	0.4157144	0.130401	-0.2853134	0.0297489	Promoter (<=1kb)	76591714	76646466	54753	1	Cep135	434
chr5	76592236	76592235	0	1	0.7519822	0.1162973	-0.6356849	0.0026728	Promoter (<=1kb)	76591714	76646466	54753	1	Cep135	522
chr5	76645644	76645643	0	1	0.90525	0.6737976	-0.2314524	0.0336763	3' UTR	76591714	76646466	54753	1	Cep135	53930
chr5	76658176	76658175	0	1	0.0247702	0.3677787	0.3430085	0.0489555	Distal Intergenic	76591714	76646466	54753	1	Cep135	66462
chr5	76706011	76706010	0	1	0.5230141	0.158339	-0.3646751	0.0254237	Distal Intergenic	76591714	76646466	54753	1	Cep135	114297
chr5	76849036	76849035	0	1	0.7243219	0.2811238	-0.4431981	0.0145311	Intron (NM_001163793/C530008M17Rik, intron 3 of 8)	76840599	76873554	32956	1	C530008M17Rik	8437
chr5	76852934	76852933	0	1	0.260579	0.8142077	0.5536287	0.034841	Intron (NM_001163793/C530008M17Rik, intron 4 of 8)	76840599	76873554	32956	1	C530008M17Rik	12335
chr5	76858491	76858490	0	1	0.3189232	0.7091588	0.3902356	0.0095718	Exon (NM_001163793/C530008M17Rik, exon 6 of 9)	76840599	76873554	32956	1	C530008M17Rik	17892
chr5	76859931	76859930	0	1	0.5163181	0.8858649	0.3695468	0.0103395	Intron (NM_001163793/C530008M17Rik, intron 6 of 8)	76840599	76873554	32956	1	C530008M17Rik	19332
chr5	76928679	76928678	0	1	0.5639674	0.2306981	-0.3332693	0.016679	Intron (NM_172146/Ppat, intron 1 of 10)	76951411	76967505	16095	1	Paics	-22733
chr5	77001401	77001400	0	1	0.4894236	0.8753496	0.385926	0.0203774	Promoter (2-3kb)	77004055	77009478	5424	1	Arl9	-2655
chr5	77002931	77002930	0	1	0.3149347	0.8385834	0.5236487	0.0042281	Promoter (1-2kb)	77004055	77009478	5424	1	Arl9	-1125
chr5	77002937	77002936	0	1	0.4182288	0.8514769	0.4332481	0.0217242	Promoter (1-2kb)	77004055	77009478	5424	1	Arl9	-1119
chr5	77002944	77002943	0	1	0.4583125	0.9417884	0.4834759	0.0067837	Promoter (1-2kb)	77004055	77009478	5424	1	Arl9	-1112
chr5	77061827	77061826	0	1	0.7974653	0.421826	-0.3756394	0.0186379	Distal Intergenic	77006442	77018863	12422	2	1700112J05Rik	-42964
chr5	77093597	77093596	0	1	0.3581744	0.0887146	-0.2694598	0.0345352	Intron (NM_001159900/Hopx, intron 2 of 2)	77086986	77115123	28138	2	Hopx	21527
chr5	77097378	77097377	0	1	0.5854243	0.1595054	-0.4259189	0.0214482	Intron (NM_175606/Hopx, intron 1 of 2)	77086986	77115123	28138	2	Hopx	17746
chr5	77097610	77097609	0	1	0.8653849	0.645799	-0.2195859	0.0377492	Intron (NM_175606/Hopx, intron 1 of 2)	77086986	77115123	28138	2	Hopx	17514
chr5	77097780	77097779	0	1	0.8082885	0.6277793	-0.1805092	0.0459495	Intron (NM_175606/Hopx, intron 1 of 2)	77086986	77115123	28138	2	Hopx	17344
chr5	77097916	77097915	0	1	0.858653	0.6432815	-0.2153715	0.0419073	Intron (NM_175606/Hopx, intron 1 of 2)	77086986	77115123	28138	2	Hopx	17208
chr5	77102902	77102901	0	1	0.7691148	0.53042	-0.2386948	0.0346531	Intron (NM_175606/Hopx, intron 1 of 2)	77086986	77115123	28138	2	Hopx	12222
chr5	77130517	77130516	0	1	0.1466446	0.4224872	0.2758425	0.027328	Distal Intergenic	77086986	77115123	28138	2	Hopx	-15394
chr5	77140495	77140494	0	1	0.2645515	0.0646252	-0.1999263	0.0413831	Distal Intergenic	77086986	77115123	28138	2	Hopx	-25372
chr5	77259803	77259802	0	1	0.6089341	0.2405719	-0.3683622	0.0368132	Distal Intergenic	77265494	77283697	18204	1	Rest	-5692
chr5	77394364	77394363	0	1	0.8479908	0.0678564	-0.7801344	0.0014069	Intron (NM_001159518/Igfbp7, intron 2 of 5)	77349240	77408045	58806	2	Igfbp7	13682
chr5	80022144	80022143	0	1	0.1170908	0.6220648	0.504974	0.0205916	Distal Intergenic	78929670	79515904	586235	2	Mir669m-1	-506240
chr5	80266647	80266646	0	1	0.0458437	0.2593415	0.2134978	0.0376681	Distal Intergenic	78929670	79515904	586235	2	Mir669m-1	-750743
chr5	81653806	81653805	0	1	0.8897717	0.4451801	-0.4445917	0.0094379	Intron (NM_198702/Adgrl3, intron 12 of 27)	81021593	81795730	774138	1	Adgrl3	632213
chr5	81654056	81654055	0	1	0.3302357	0.792876	0.4626403	0.039752	Intron (NM_198702/Adgrl3, intron 12 of 27)	81021593	81795730	774138	1	Adgrl3	632463
chr5	82293711	82293710	0	1	0.7260142	0.0474636	-0.6785505	0.00252	Distal Intergenic	82798944	82799065	122	2	Mir1187	505355
chr5	82337500	82337499	0	1	0.9239771	0.3278698	-0.5961073	0.0313331	Distal Intergenic	82798944	82799065	122	2	Mir1187	461566
chr5	84416252	84416251	0	1	0.2491781	0.0514327	-0.1977453	0.030341	Promoter (1-2kb)	84054765	84417382	362618	2	Epha5	1131
chr5	86068371	86068370	0	1	0.8115583	0.3596473	-0.4519109	0.0152344	Promoter (2-3kb)	86012025	86065583	53559	2	Cenpc1	-2788
chr5	86649499	86649498	0	1	0.3450571	0.0554177	-0.2896395	0.0088347	Distal Intergenic	86521226	86632424	111199	2	Tmprss11f	-17075
chr5	86835998	86835997	0	1	0.8762715	0.3328283	-0.5434432	0.0014239	3' UTR	86804490	86836657	32168	1	Ythdc1	31508
chr5	86836460	86836459	0	1	0.8970498	0.6085979	-0.2884519	0.0127271	3' UTR	86804490	86836657	32168	1	Ythdc1	31970
chr5	88566680	88566679	0	1	0.0805249	0.2869795	0.2064546	0.0109071	Promoter (1-2kb)	88565040	88651417	86378	1	Rufy3	1640
chr5	88566884	88566883	0	1	0.3269919	0.0246947	-0.3022972	0.0291836	Promoter (1-2kb)	88565040	88651417	86378	1	Rufy3	1844
chr5	88634997	88634996	0	1	0.4767474	0.9237046	0.4469572	0.0402158	Intron (NM_001289775/Rufy3, intron 9 of 12)	88659233	88676171	16939	2	Grsf1	41175
chr5	88679687	88679686	0	1	0.9397687	0.5877874	-0.3519812	0.0075438	Distal Intergenic	88659233	88676171	16939	2	Grsf1	-3516
chr5	88680341	88680340	0	1	0.1095261	0.4063586	0.2968325	0.0321746	Distal Intergenic	88659233	88676171	16939	2	Grsf1	-4170
chr5	88928379	88928378	0	1	0.2004993	0.4711033	0.270604	0.0465627	Intron (NM_001136260/Slc4a4, intron 1 of 24)	88887260	89239656	352397	1	Slc4a4	41119
chr5	89566257	89566256	0	1	0.1771958	0.5874232	0.4102274	0.0469532	Intron (NM_133192/Npffr2, intron 1 of 3)	89527429	89583740	56312	1	Npffr2	38828
chr5	89674260	89674259	0	1	0.7191402	0.3846833	-0.3344569	0.0150239	3' UTR	89616436	89622611	6176	1	Gm7056	57824
chr5	90332950	90332949	0	1	0.260579	0.9237046	0.6631256	0.0051739	Intron (NM_030886/Ankrd17, intron 1 of 33)	90227166	90366185	139020	2	Ankrd17	33236
chr5	90339689	90339688	0	1	0.289427	0.5313595	0.2419324	0.0373482	Intron (NM_030886/Ankrd17, intron 1 of 33)	90227166	90366185	139020	2	Ankrd17	26497
chr5	90439620	90439619	0	1	0.6125856	0.9093206	0.296735	0.0489624	Distal Intergenic	90460889	90476603	15715	1	Alb	-21270
chr5	90567009	90567008	0	1	0.6248152	0.915052	0.2902368	0.0283421	Intron (NM_001252661/5830473C10Rik, intron 4 of 13)	90561209	90597906	36698	1	5830473C10Rik	5800
chr5	90595107	90595106	0	1	0.3901703	0.122172	-0.2679983	0.0446221	Intron (NM_001252661/5830473C10Rik, intron 13 of 13)	90561209	90597906	36698	1	5830473C10Rik	33898
chr5	90662075	90662074	0	1	0.684517	0.2364822	-0.4480347	0.0008188	Distal Intergenic	90603076	90640487	37412	2	Rassf6	-21588
chr5	90790077	90790076	0	1	0.8753945	0.2603455	-0.6150489	0.0237029	Distal Intergenic	90786101	90788093	1993	1	Cxcl3	3976
chr5	91360040	91360039	0	1	0.9542644	0.6080863	-0.3461781	0.0332152	Intron (NM_007568/Btc, intron 5 of 5)	91357261	91402994	45734	2	Btc	42955
chr5	91761550	91761549	0	1	0.5251182	0.9369655	0.4118473	0.0126196	Distal Intergenic	91766242	91767300	1059	2	1700063O14Rik	5751
chr5	91862548	91862547	0	1	0.4542962	0.1762448	-0.2780514	0.0231767	Distal Intergenic	91766242	91767300	1059	2	1700063O14Rik	-95248
chr5	91869612	91869611	0	1	0.7460577	0.9500012	0.2039436	0.022096	Distal Intergenic	91962882	91972137	9256	1	Thap6	-93271
chr5	91995167	91995166	0	1	0.5291294	0.2143857	-0.3147436	0.032574	3' UTR	91987473	91995317	7845	1	Gm1045	7694
chr5	92082176	92082175	0	1	0.0750758	0.4520007	0.3769249	0.0170792	Promoter (1-2kb)	92052145	92083744	31600	2	G3bp2	1569
chr5	92084576	92084575	0	1	0.2404261	0.64129	0.4008639	0.0269888	Promoter (<=1kb)	92052145	92083744	31600	2	G3bp2	-832
chr5	92127412	92127411	0	1	0.6995915	0.9197527	0.2201612	0.0356236	Distal Intergenic	92137938	92202795	64858	1	Uso1	-10527
chr5	92240193	92240192	0	1	0.5562088	0.8872326	0.3310239	0.0365797	Intron (NM_011148/Ppef2, intron 9 of 15)	92226974	92253159	26186	2	Ppef2	12967
chr5	92359341	92359340	0	1	0.6348004	0.3003872	-0.3344132	0.039377	Intron (NM_181728/Art3, intron 2 of 9)	92359545	92363296	3752	2	Cxcl11	3956
chr5	92392586	92392585	0	1	0.3478012	0.7046929	0.3568918	0.0172476	Exon (NM_181728/Art3, exon 4 of 10)	92359545	92363296	3752	2	Cxcl11	-29290
chr5	92392618	92392617	0	1	0.6895661	0.9260643	0.2364982	0.0479138	Exon (NM_181728/Art3, exon 4 of 10)	92359545	92363296	3752	2	Cxcl11	-29322
chr5	92393024	92393023	0	1	0.2164913	0.9142696	0.6977783	0.0012374	Exon (NM_181728/Art3, exon 4 of 10)	92359545	92363296	3752	2	Cxcl11	-29728
chr5	92393027	92393026	0	1	0.0556622	0.8474764	0.7918142	0.0006097	Exon (NM_181728/Art3, exon 4 of 10)	92359545	92363296	3752	2	Cxcl11	-29731
chr5	92438481	92438480	0	1	0.9420024	0.6448697	-0.2971327	0.0492237	Distal Intergenic	92415540	92435199	19660	2	Nup54	-3282
chr5	92605505	92605504	0	1	0.5729781	0.8588267	0.2858485	0.0183642	Promoter (2-3kb)	92603051	92606579	3529	1	Stbd1	2454
chr5	92660937	92660936	0	1	0.5290177	0.181139	-0.3478788	0.0134636	Intron (NM_177230/Ccdc158, intron 7 of 24)	92608295	92675127	66833	2	Ccdc158	14191
chr5	92675133	92675132	0	1	0.0384153	0.2713738	0.2329585	0.014855	Promoter (<=1kb)	92608295	92675127	66833	2	Ccdc158	-6
chr5	92955333	92955332	0	1	0.95353	0.6464594	-0.3070706	0.0327097	Exon (NM_015756/Shroom3, exon 9 of 11)	93041123	93045022	3900	2	Sowahb	89690
chr5	92989052	92989051	0	1	0.2499643	0.0175663	-0.232398	0.0447857	Distal Intergenic	93041123	93045022	3900	2	Sowahb	55971
chr5	92989170	92989169	0	1	0.5172721	0.9629846	0.4457126	0.001015	Distal Intergenic	93041123	93045022	3900	2	Sowahb	55853
chr5	92989249	92989248	0	1	0.6520387	0.94894	0.2969013	0.0237628	Distal Intergenic	93041123	93045022	3900	2	Sowahb	55774
chr5	93018586	93018585	0	1	0.4355264	0.1219449	-0.3135815	0.0237906	Distal Intergenic	93041123	93045022	3900	2	Sowahb	26437
chr5	93041976	93041975	0	1	0.8060525	0.4434708	-0.3625817	0.0331922	3' UTR	93041123	93045022	3900	2	Sowahb	3047
chr5	93159715	93159714	0	1	0.9314893	0.3862142	-0.5452752	0.0213773	Intron (NM_001009818/Sept11, intron 5 of 9)	93181933	93206495	24563	2	Ccni	46781
chr5	94577832	94577831	0	1	0.9371948	0.3862142	-0.5509807	0.0187756	Distal Intergenic	94377340	94384334	6995	1	AA792892	200492
chr5	95003613	95003612	0	1	0.3316553	0.8514769	0.5198217	0.0042845	Intron (NR_044992/Gm6367, intron 1 of 3)	95305923	95343575	37653	1	Gm3259	-302311
chr5	95973902	95973901	0	1	0.9594297	0.5732415	-0.3861882	0.0055604	Distal Intergenic	95956939	95961068	4130	1	Cxcl13	16963
chr5	95973941	95973940	0	1	0.8543259	0.5960952	-0.2582307	0.0457631	Distal Intergenic	95956939	95961068	4130	1	Cxcl13	17002
chr5	96911699	96911698	0	1	0.2245805	0.0591257	-0.1654548	0.0411139	Distal Intergenic	96921272	96934867	13596	1	Gm8013	-9574
chr5	96931277	96931276	0	1	0.6673436	0.3328398	-0.3345038	0.0489622	Intron (NR_131152/Gm8013, intron 2 of 2)	96921272	96934867	13596	1	Gm8013	10005
chr5	96951810	96951809	0	1	0.0234437	0.5305903	0.5071466	0.0020823	Distal Intergenic	96921272	96934867	13596	1	Gm8013	30538
chr5	96954134	96954133	0	1	0.8751955	0.5456514	-0.3295441	0.0182288	Distal Intergenic	96921272	96934867	13596	1	Gm8013	32862
chr5	97392341	97392340	0	1	0.6908131	0.9381079	0.2472948	0.0387818	Promoter (<=1kb)	97382209	97392330	10122	2	Naa11	-11
chr5	97834434	97834433	0	1	0.9069821	0.6248068	-0.2821752	0.0284993	Distal Intergenic	97884688	98030962	146275	2	Antxr2	196529
chr5	97935383	97935382	0	1	0.4846822	0.0966032	-0.3880791	0.0319756	Intron (NM_133738/Antxr2, intron 16 of 16)	97884688	98030962	146275	2	Antxr2	95580
chr5	98252761	98252760	0	1	0.0308026	0.4893369	0.4585342	0.0018242	Promoter (1-2kb)	98254184	98277033	22850	1	Fgf5	-1424
chr5	98253947	98253946	0	1	0.2592016	0.0437323	-0.2154694	0.0438793	Promoter (<=1kb)	98254184	98277033	22850	1	Fgf5	-238
chr5	98330414	98330413	0	1	0.3897404	0.8917324	0.501992	0.0049129	Promoter (1-2kb)	98329304	98802019	472716	1	1700007G11Rik	1110
chr5	98344809	98344808	0	1	0.3166108	0.1111459	-0.2054649	0.0230314	Intron (NM_001024614/1700007G11Rik, intron 1 of 5)	98329304	98802019	472716	1	1700007G11Rik	15505
chr5	98363544	98363543	0	1	0.6965786	0.1941372	-0.5024414	0.0040944	Intron (NM_001024614/1700007G11Rik, intron 2 of 5)	98329304	98802019	472716	1	1700007G11Rik	34240
chr5	98854157	98854156	0	1	0.7270417	0.3488385	-0.3782032	0.0475521	Promoter (<=1kb)	98854439	98880960	26522	1	Bmp3	-283
chr5	99183222	99183221	0	1	0.650527	0.9561047	0.3055777	0.0481315	Distal Intergenic	99217420	99252927	35508	2	Rasgef1b	69706
chr5	99236373	99236372	0	1	0.7363856	0.1359075	-0.600478	0.0012721	Intron (NM_145839/Rasgef1b, intron 4 of 13)	99217420	99252927	35508	2	Rasgef1b	16555
chr5	99340264	99340263	0	1	0.707005	0.455104	-0.251901	0.0280238	Intron (NR_030692/A930011G23Rik, intron 3 of 3)	99217420	99252927	35508	2	Rasgef1b	-87337
chr5	99653098	99653097	0	1	0.2961522	0.0163822	-0.2797699	0.0391658	Intron (NR_030692/A930011G23Rik, intron 1 of 3)	99297244	99729060	431817	2	A930011G23Rik	75963
chr5	99709081	99709080	0	1	0.8365038	0.5917363	-0.2447675	0.0239058	Intron (NR_030692/A930011G23Rik, intron 1 of 3)	99297244	99729060	431817	2	A930011G23Rik	19980
chr5	99790129	99790128	0	1	0.9053188	0.3926438	-0.5126749	0.0105979	Distal Intergenic	99730854	99753973	23120	2	Gm38413	-36156
chr5	99839661	99839660	0	1	0.7216952	0.2377036	-0.4839916	0.0035268	Distal Intergenic	99730854	99753973	23120	2	Gm38413	-85688
chr5	99851091	99851090	0	1	0.6197603	0.0678564	-0.5519039	0.0260774	Distal Intergenic	99730854	99753973	23120	2	Gm38413	-97118
chr5	99906052	99906051	0	1	0.5794175	0.0554875	-0.52393	0.0069516	Distal Intergenic	99955935	99978938	23004	2	Hnrnpd	72887
chr5	100044086	100044085	0	1	0.8619025	0.2163011	-0.6456014	0.0026275	Intron (NM_001163035/Enoph1, intron 1 of 6)	100039994	100068765	28772	1	Enoph1	4092
chr5	100080386	100080385	0	1	0.8372865	0.497401	-0.3398855	0.0257163	Promoter (2-3kb)	100077962	100095273	17312	1	Tmem150cos	2424
chr5	100159791	100159790	0	1	0.9611093	0.6146126	-0.3464968	0.0291269	Promoter (<=1kb)	100077873	100159808	81936	2	Tmem150c	18
chr5	100280236	100280235	0	1	0.8263667	0.516764	-0.3096027	0.044464	Distal Intergenic	100210692	100218049	7358	1	2310034O05Rik	69544
chr5	100437175	100437174	0	1	0.796242	0.3049412	-0.4913008	0.0057064	Distal Intergenic	100420842	100429535	8694	2	5430416N02Rik	-7640
chr5	100467679	100467678	0	1	0.7994121	0.2603455	-0.5390665	0.038779	Intron (NM_001115010/Lin54, intron 4 of 12)	100442035	100500639	58605	2	Lin54	32961
chr5	100501649	100501648	0	1	0.8969749	0.5958484	-0.3011264	0.0334447	Promoter (1-2kb)	100442035	100500639	58605	2	Lin54	-1010
chr5	100570088	100570087	0	1	0.8753945	0.2603455	-0.6150489	0.0237029	Promoter (2-3kb)	100553733	100572205	18473	2	Plac8	2118
chr5	100686423	100686422	0	1	0.3897404	0.8758265	0.4860861	0.0085451	Intron (NM_152803/Hpse, intron 10 of 11)	100654726	100674256	19531	2	Coq2	-12167
chr5	101446123	101446122	0	1	0.7579588	0.9325259	0.1745671	0.036222	Distal Intergenic	101659197	101664711	5515	2	Nkx6-1	218589
chr5	101519329	101519328	0	1	0.8516305	0.6555094	-0.1961211	0.04002	Distal Intergenic	101659197	101664711	5515	2	Nkx6-1	145383
chr5	101551703	101551702	0	1	0.7908406	0.3302823	-0.4605582	0.0321523	Distal Intergenic	101659197	101664711	5515	2	Nkx6-1	113009
chr5	101643259	101643258	0	1	0.5101306	0.8162679	0.3061373	0.041324	Distal Intergenic	101659197	101664711	5515	2	Nkx6-1	21453
chr5	101648383	101648382	0	1	0.0229218	0.3576105	0.3346887	0.0303493	Distal Intergenic	101659197	101664711	5515	2	Nkx6-1	16329
chr5	102018686	102018685	0	1	0.0212723	0.307985	0.2867127	0.0376904	Intron (NM_172882/Wdfy3, intron 2 of 66)	101832953	102069921	236969	2	Wdfy3	51236
chr5	102181230	102181229	0	1	0.0556622	0.5260592	0.470397	0.0137661	Distal Intergenic	101832953	102069921	236969	2	Wdfy3	-111309
chr5	102703798	102703797	0	1	0.6325643	0.2214636	-0.4111007	0.013496	Intron (NM_029270/Arhgap24, intron 3 of 9)	102481391	102897937	416547	1	Arhgap24	222407
chr5	102977368	102977367	0	1	0.4301163	0.0258599	-0.4042564	0.0059557	Intron (NM_001081567/Mapk10, intron 9 of 13)	102907948	103211334	303387	2	Mapk10	233967
chr5	103055128	103055127	0	1	0.4767474	0.0338847	-0.4428627	0.0310184	Intron (NM_001081567/Mapk10, intron 3 of 13)	102907948	103211334	303387	2	Mapk10	156207
chr5	103436116	103436115	0	1	0.0680715	0.6714766	0.6034051	0.0256363	Intron (NM_011204/Ptpn13, intron 1 of 47)	103425192	103598361	173170	1	Ptpn13	10924
chr5	103436132	103436131	0	1	0.0556622	0.7257158	0.6700536	0.0039148	Intron (NM_011204/Ptpn13, intron 1 of 47)	103425192	103598361	173170	1	Ptpn13	10940
chr5	103436137	103436136	0	1	0.0680715	0.7257158	0.6576443	0.0074795	Intron (NM_011204/Ptpn13, intron 1 of 47)	103425192	103598361	173170	1	Ptpn13	10945
chr5	103436155	103436154	0	1	0.1479215	0.7639133	0.6159918	0.0050148	Intron (NM_011204/Ptpn13, intron 1 of 47)	103425192	103598361	173170	1	Ptpn13	10963
chr5	103436175	103436174	0	1	0.0263702	0.5406152	0.514245	0.0124221	Intron (NM_011204/Ptpn13, intron 1 of 47)	103425192	103598361	173170	1	Ptpn13	10983
chr5	103709273	103709272	0	1	0.6701534	0.1428836	-0.5272698	0.0121013	Distal Intergenic	103754162	103855322	101161	1	Aff1	-44890
chr5	103757311	103757310	0	1	0.3683398	0.692335	0.3239951	0.0402758	Intron (NM_133919/Aff1, intron 1 of 19)	103754162	103855322	101161	1	Aff1	3149
chr5	103763079	103763078	0	1	0.0714516	0.3324236	0.260972	0.0191107	Intron (NM_133919/Aff1, intron 1 of 19)	103754162	103855322	101161	1	Aff1	8917
chr5	103784611	103784610	0	1	0.9142938	0.5554253	-0.3588685	0.0475879	Intron (NM_133919/Aff1, intron 3 of 19)	103754162	103855322	101161	1	Aff1	30449
chr5	103813656	103813655	0	1	0.0259383	0.3290761	0.3031378	0.0417576	Intron (NM_133919/Aff1, intron 4 of 19)	103754162	103855322	101161	1	Aff1	59494
chr5	103813724	103813723	0	1	0.1536443	0.5153392	0.3616949	0.0460715	Intron (NM_133919/Aff1, intron 4 of 19)	103754162	103855322	101161	1	Aff1	59562
chr5	103837192	103837191	0	1	0.8479908	0.0554875	-0.7925033	0.0005894	Intron (NM_133919/Aff1, intron 11 of 19)	103862050	103911229	49180	2	Klhl8	74038
chr5	103848559	103848558	0	1	0.6678554	0.3948606	-0.2729948	0.0300082	Intron (NM_133919/Aff1, intron 18 of 19)	103862050	103911229	49180	2	Klhl8	62671
chr5	103856496	103856495	0	1	0.1072989	0.3768532	0.2695544	0.0129251	Distal Intergenic	103862050	103911229	49180	2	Klhl8	54734
chr5	103909966	103909965	0	1	0.5228031	0.1650849	-0.3577182	0.0156479	Promoter (1-2kb)	103862050	103911229	49180	2	Klhl8	1264
chr5	103972755	103972754	0	1	0.129549	0.4200452	0.2904962	0.0385869	Intron (NM_198030/Hsd17b13, intron 1 of 6)	103955442	103977388	21947	2	Hsd17b13	4634
chr5	104025060	104025059	0	1	0.3062586	0.0239775	-0.2822811	0.0462624	Distal Intergenic	103989765	104021796	32032	2	Hsd17b11	-3264
chr5	104046006	104046005	0	1	0.6798562	0.3714566	-0.3083997	0.0485336	Promoter (<=1kb)	104046864	104065378	18515	1	Nudt9	-859
chr5	104108954	104108953	0	1	0.312869	0.1030905	-0.2097786	0.0377459	Intron (NM_010097/Sparcl1, intron 1 of 10)	104079109	104114088	34980	2	Sparcl1	5135
chr5	104263615	104263614	0	1	0.0556622	0.6195269	0.5638647	0.0162703	Distal Intergenic	104299287	104311472	12186	1	Ibsp	-35673
chr5	104297026	104297025	0	1	0.0680715	0.768762	0.7006904	0.0012012	Promoter (2-3kb)	104299287	104311472	12186	1	Ibsp	-2262
chr5	104297482	104297481	0	1	0.0419789	0.4395263	0.3975473	0.0248204	Promoter (1-2kb)	104299287	104311472	12186	1	Ibsp	-1806
