seqnames	start	end	width	CpG	X25w_UVB.mu	X25w_UA.mu	X25w_UVB..25w_UA.diff	X25w_UVB..25w_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr1	163993869	163993868	0	1	0.3369783	0.637353	0.3003748	0.0149635	Promoter (<=1kb)	163954008	163994781	40774	2	BC055324	913
chr1	164061595	164061594	0	1	0.0173838	0.3366673	0.3192834	0.0178087	Promoter (<=1kb)	164062076	164080785	18710	1	Sell	-482
chr1	164176232	164176231	0	1	0.552688	0.8641986	0.3115106	0.0264167	Exon (NM_007976/F5, exon 5 of 25)	164148576	164152217	3642	2	Gm16548	-24015
chr1	164247438	164247437	0	1	0.1237385	0.4355376	0.3117992	0.0178374	Promoter (1-2kb)	164249046	164265385	16340	1	Slc19a2	-1609
chr1	164315385	164315384	0	1	0.8501893	0.5635489	-0.2866404	0.0131835	Intron (NM_178071/Nme7, intron 3 of 9)	164307672	164437300	129629	1	Nme7	7713
chr1	164315863	164315862	0	1	0.0394196	0.3929251	0.3535054	0.0425598	Intron (NM_178071/Nme7, intron 3 of 9)	164307672	164437300	129629	1	Nme7	8191
chr1	164455255	164455254	0	1	0.3350006	0.7446584	0.4096578	0.0021635	Intron (NM_009721/Atp1b1, intron 1 of 5)	164437099	164458355	21257	2	Atp1b1	3101
chr1	164489851	164489850	0	1	0.5685756	0.9625452	0.3939696	0.0194997	Distal Intergenic	164437099	164458355	21257	2	Atp1b1	-31496
chr1	164494702	164494701	0	1	0.4717807	0.2351244	-0.2366563	0.0355396	Distal Intergenic	164437099	164458355	21257	2	Atp1b1	-36347
chr1	164512105	164512104	0	1	0.8083299	0.3627883	-0.4455416	0.0135053	Distal Intergenic	164437099	164458355	21257	2	Atp1b1	-53750
chr1	164870860	164870859	0	1	0.8344056	0.5723053	-0.2621003	0.0300782	Exon (NR_040303/Gm20743, exon 5 of 5)	164863121	164871438	8318	1	Gm20743	7739
chr1	164905701	164905700	0	1	0.8592007	0.5813111	-0.2778896	0.0460754	Distal Intergenic	164931648	164935510	3863	2	Xcl1	29810
chr1	164986784	164986783	0	1	0.5526267	0.2523169	-0.3003098	0.0161685	Distal Intergenic	164931648	164935510	3863	2	Xcl1	-51274
chr1	165151996	165151995	0	1	0.9317746	0.2614159	-0.6703586	0.0041245	Intron (NM_032005/Tbx19, intron 3 of 7)	165137853	165160773	22921	2	Tbx19	8778
chr1	165191852	165191851	0	1	0.6654706	0.3721349	-0.2933357	0.0355476	Promoter (2-3kb)	165174341	165194433	20093	2	Sft2d2	2582
chr1	165192719	165192718	0	1	0.8459613	0.5339255	-0.3120358	0.026929	Promoter (1-2kb)	165174341	165194433	20093	2	Sft2d2	1715
chr1	165237667	165237666	0	1	0.3853994	0.1048352	-0.2805642	0.0473485	Promoter (<=1kb)	165212286	165236958	24673	2	Tiprl	-709
chr1	165503267	165503266	0	1	0.9651524	0.7416261	-0.2235263	0.045912	Exon (NM_173029/Adcy10, exon 2 of 34)	165485183	165576773	91591	1	Adcy10	18084
chr1	165503979	165503978	0	1	0.7279503	0.4032593	-0.324691	0.0200086	Exon (NM_173029/Adcy10, exon 3 of 34)	165485183	165576773	91591	1	Adcy10	18796
chr1	165584050	165584049	0	1	0.6679318	0.1412373	-0.5266944	0.0063445	Distal Intergenic	165592181	165634541	42361	2	Mpzl1	50492
chr1	165614227	165614226	0	1	0.6104819	0.8730103	0.2625284	0.0353075	Intron (NM_001001880/Mpzl1, intron 1 of 4)	165592181	165634541	42361	2	Mpzl1	20315
chr1	165616735	165616734	0	1	0.8493611	0.588208	-0.2611531	0.0404246	Intron (NM_001001880/Mpzl1, intron 1 of 4)	165592181	165634541	42361	2	Mpzl1	17807
chr1	165633538	165633537	0	1	0.5687056	0.0583071	-0.5103986	3.94e-05	Promoter (1-2kb)	165592181	165634541	42361	2	Mpzl1	1004
chr1	165633564	165633563	0	1	0.4915644	0.2049157	-0.2866487	0.0396869	Promoter (<=1kb)	165592181	165634541	42361	2	Mpzl1	978
chr1	165633581	165633580	0	1	0.5387529	0.2184812	-0.3202716	0.0282204	Promoter (<=1kb)	165592181	165634541	42361	2	Mpzl1	961
chr1	165633764	165633763	0	1	0.7002099	0.1629629	-0.5372469	0.0041051	Promoter (<=1kb)	165592181	165634541	42361	2	Mpzl1	778
chr1	165641061	165641060	0	1	0.862438	0.5184749	-0.3439631	0.0200755	Distal Intergenic	165592181	165634541	42361	2	Mpzl1	-6520
chr1	165709231	165709230	0	1	0.8495984	0.5418816	-0.3077168	0.0030772	Promoter (1-2kb)	165648945	165708094	59150	2	Rcsd1	-1137
chr1	165717994	165717993	0	1	0.3069042	0.7742999	0.4673956	0.0120332	Distal Intergenic	165648945	165708094	59150	2	Rcsd1	-9900
chr1	165780014	165780013	0	1	0.2863931	0.0130264	-0.2733666	0.0144514	Distal Intergenic	165788681	165871153	82473	1	Cd247	-8668
chr1	165811373	165811372	0	1	0.4495419	0.753297	0.3037551	0.047219	Intron (NM_001113391/Cd247, intron 1 of 7)	165788681	165871153	82473	1	Cd247	22692
chr1	165861825	165861824	0	1	0.285193	0.8932222	0.6080292	0.0014445	3' UTR	165788681	165871153	82473	1	Cd247	73144
chr1	166014536	166014535	0	1	0.1863314	0.5648946	0.3785632	0.0454135	Distal Intergenic	165865154	166002634	137481	2	Pou2f1	-11902
chr1	166135547	166135546	0	1	0.3602847	0.8216028	0.4613181	0.0225683	Intron (NM_021610/Gpa33, intron 1 of 6)	166130460	166166510	36051	1	Gpa33	5087
chr1	166138210	166138209	0	1	0.8574107	0.554677	-0.3027337	0.0128971	Intron (NM_021610/Gpa33, intron 1 of 6)	166130460	166166510	36051	1	Gpa33	7750
chr1	166154545	166154544	0	1	0.1710423	0.4512297	0.2801874	0.0452539	Intron (NM_021610/Gpa33, intron 3 of 6)	166130460	166166510	36051	1	Gpa33	24085
chr1	166154743	166154742	0	1	0.8885907	0.6264489	-0.2621418	0.0496004	Intron (NM_021610/Gpa33, intron 3 of 6)	166130460	166166510	36051	1	Gpa33	24283
chr1	166155959	166155958	0	1	0.9528345	0.7643315	-0.188503	0.0234331	Intron (NM_021610/Gpa33, intron 3 of 6)	166130460	166166510	36051	1	Gpa33	25499
chr1	166158813	166158812	0	1	0.8141385	0.2172285	-0.59691	0.0049685	Intron (NM_021610/Gpa33, intron 4 of 6)	166130460	166166510	36051	1	Gpa33	28353
chr1	166160586	166160585	0	1	0.0701437	0.6721197	0.6019759	0.0264028	Intron (NM_021610/Gpa33, intron 4 of 6)	166130460	166166510	36051	1	Gpa33	30126
chr1	166239026	166239025	0	1	0.7271042	0.9170791	0.1899749	0.049482	Promoter (<=1kb)	166201385	166238744	37360	2	Mael	-282
chr1	166239081	166239080	0	1	0.97002	0.7105388	-0.2594812	0.0242132	Promoter (<=1kb)	166201385	166238744	37360	2	Mael	-337
chr1	166293018	166293017	0	1	0.4263356	0.7789322	0.3525966	0.0201526	Intron (NM_001164528/Ildr2, intron 4 of 9)	166254139	166316832	62694	1	Ildr2	38879
chr1	166300429	166300428	0	1	0.9547969	0.6119463	-0.3428506	0.0321239	Intron (NM_001164528/Ildr2, intron 6 of 9)	166254139	166316832	62694	1	Ildr2	46290
chr1	166381862	166381861	0	1	0.7631829	0.4507931	-0.3123899	0.04878	Promoter (2-3kb)	166379167	166393620	14454	1	Tada1	2695
chr1	166408835	166408834	0	1	0.2621306	0.8478909	0.5857604	0.0465619	Promoter (<=1kb)	166393612	166409828	16217	2	Pogk	994
chr1	166410244	166410243	0	1	0.0824637	0.3103168	0.2278531	0.0149626	Promoter (<=1kb)	166393612	166409828	16217	2	Pogk	-416
chr1	166429648	166429647	0	1	0.1855309	0.5377672	0.3522363	0.0198476	Distal Intergenic	166393612	166409828	16217	2	Pogk	-19820
chr1	166782083	166782082	0	1	0.0701437	0.5686567	0.498513	0.0153518	Distal Intergenic	166662055	166681845	19791	2	Fmo9	-100238
chr1	166871311	166871310	0	1	0.6895766	0.314683	-0.3748936	0.0366225	Distal Intergenic	166974023	166999730	25708	2	Gm16701	128420
chr1	167000559	167000558	0	1	0.2834021	0.0216996	-0.2617024	0.0182838	Promoter (<=1kb)	166974023	166999730	25708	2	Gm16701	-829
chr1	167001686	167001685	0	1	0.1924969	0.0130379	-0.179459	0.0263076	Promoter (<=1kb)	167001417	167091302	89886	1	Fam78b	269
chr1	167002222	167002221	0	1	0.3093205	0.0186933	-0.2906272	0.0265646	Promoter (<=1kb)	167001417	167091302	89886	1	Fam78b	805
chr1	167023396	167023395	0	1	0.6796251	0.3780952	-0.3015299	0.0121706	Intron (NM_001160261/Fam78b, intron 1 of 2)	167001417	167091302	89886	1	Fam78b	21979
chr1	167206267	167206266	0	1	0.7342381	0.0485103	-0.6857278	0.0001086	Distal Intergenic	167226084	167285127	59044	2	Uck2	78861
chr1	167241302	167241301	0	1	0.9459874	0.5899876	-0.3559998	0.0463879	Intron (NM_030724/Uck2, intron 1 of 6)	167226084	167285127	59044	2	Uck2	43826
chr1	167279493	167279492	0	1	0.6998993	0.3797587	-0.3201405	0.0185973	Intron (NM_030724/Uck2, intron 1 of 6)	167226084	167285127	59044	2	Uck2	5635
chr1	167279642	167279641	0	1	0.7795818	0.4843428	-0.295239	0.0479248	Intron (NM_030724/Uck2, intron 1 of 6)	167226084	167285127	59044	2	Uck2	5486
chr1	167290131	167290130	0	1	0.6342797	0.3535892	-0.2806905	0.042057	Promoter (<=1kb)	167290125	167290225	101	1	Mir6347	6
chr1	167343233	167343232	0	1	0.8355553	0.5975052	-0.23805	0.0266128	Distal Intergenic	167349991	167368530	18540	1	Aldh9a1	-6759
chr1	167351525	167351524	0	1	0.9095944	0.7218359	-0.1877585	0.0438799	Promoter (1-2kb)	167349991	167368530	18540	1	Aldh9a1	1534
chr1	167374826	167374825	0	1	0.4464925	0.2160027	-0.2304899	0.0148325	Intron (NM_025569/Mgst3, intron 4 of 5)	167372384	167393797	21414	2	Mgst3	18972
chr1	167374842	167374841	0	1	0.2806224	0.1168011	-0.1638213	0.0430483	Intron (NM_025569/Mgst3, intron 4 of 5)	167372384	167393797	21414	2	Mgst3	18956
chr1	167561465	167561464	0	1	0.6166821	0.0695078	-0.5471743	0.0186036	Distal Intergenic	167598362	167639623	41262	1	Rxrg	-36898
chr1	167670024	167670023	0	1	0.4145342	0.7972778	0.3827436	0.0323721	Distal Intergenic	167689558	167848733	159176	1	Lmx1a	-19535
chr1	167689784	167689783	0	1	0.0121215	0.1854087	0.1732872	0.0433844	Promoter (<=1kb)	167689558	167848733	159176	1	Lmx1a	226
chr1	167864792	167864791	0	1	0.9322743	0.4755134	-0.4567609	0.0449139	Distal Intergenic	167689558	167848733	159176	1	Lmx1a	175234
chr1	167928349	167928348	0	1	0.7952921	0.2586108	-0.5366813	3.28e-05	Distal Intergenic	167689558	167848733	159176	1	Lmx1a	238791
chr1	168210507	168210506	0	1	0.2094991	0.832267	0.6227679	0.0008988	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	221663
chr1	168215205	168215204	0	1	0.2823975	0.0118036	-0.2705939	0.0043391	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	216965
chr1	168218139	168218138	0	1	0.7790033	0.4024154	-0.3765879	0.0137119	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	214031
chr1	168218155	168218154	0	1	0.8625487	0.4714236	-0.3911251	0.004359	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	214015
chr1	168288192	168288191	0	1	0.1853237	0.5998341	0.4145104	0.0456353	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	143978
chr1	168289413	168289412	0	1	0.879879	0.6329312	-0.2469479	0.0487938	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	142757
chr1	168347881	168347880	0	1	0.4821289	0.0567766	-0.4253523	0.0316261	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	84289
chr1	168382998	168382997	0	1	0.0247064	0.3319646	0.3072582	0.0392449	Intron (NM_008783/Pbx1, intron 2 of 7)	168119364	168432169	312806	2	Pbx1	49172
chr1	169277409	169277408	0	1	0.6700912	0.2751015	-0.3949897	0.0489352	Distal Intergenic	169497934	169531464	33531	2	Nuf2	254056
chr1	169917976	169917975	0	1	0.6683334	0.1860942	-0.4822392	0.0161857	Distal Intergenic	169928939	169934653	5715	1	1700084C01Rik	-10964
chr1	170079926	170079925	0	1	0.0175313	0.2612203	0.243689	0.0362323	Intron (NM_022563/Ddr2, intron 1 of 16)	169972307	170088944	116638	2	Ddr2	9019
chr1	170147928	170147927	0	1	0.1073804	0.4675797	0.3601992	0.0051424	Intron (NM_001305045/Uap1, intron 9 of 10)	170141223	170174964	33742	2	Uap1	27037
chr1	170147943	170147942	0	1	0.2243415	0.5573856	0.3330441	0.0154842	Intron (NM_001305045/Uap1, intron 9 of 10)	170141223	170174964	33742	2	Uap1	27022
chr1	170147961	170147960	0	1	0.132056	0.4636861	0.33163	0.0088693	Intron (NM_001305045/Uap1, intron 9 of 10)	170141223	170174964	33742	2	Uap1	27004
chr1	170164098	170164097	0	1	0.5830908	0.8775897	0.2944989	0.0302574	Intron (NM_001305045/Uap1, intron 2 of 10)	170141223	170174964	33742	2	Uap1	10867
chr1	170176867	170176866	0	1	0.9560459	0.5731703	-0.3828755	0.0146465	Promoter (1-2kb)	170141223	170174964	33742	2	Uap1	-1903
chr1	170176920	170176919	0	1	0.7601237	0.331462	-0.4286617	0.0487906	Promoter (1-2kb)	170141223	170174964	33742	2	Uap1	-1956
chr1	170324807	170324806	0	1	0.9547969	0.6818663	-0.2729307	0.0332222	Intron (NM_001109985/Nos1ap, intron 8 of 9)	170308861	170312125	3265	1	1700015E13Rik	15946
chr1	170576615	170576614	0	1	0.8495494	0.2472045	-0.6023449	0.0208152	Intron (NM_001109985/Nos1ap, intron 1 of 9)	170317496	170589849	272354	2	Nos1ap	13235
chr1	170636800	170636799	0	1	0.4777393	0.9239193	0.4461801	0.0404125	Distal Intergenic	170644532	170682789	38258	1	Olfml2b	-7733
chr1	170796110	170796109	0	1	0.975077	0.8043635	-0.1707136	0.0387775	Intron (NM_001081304/Atf6, intron 10 of 15)	170704457	170867771	163315	2	Atf6	71662
chr1	170901424	170901423	0	1	0.3665383	0.097401	-0.2691373	0.0184765	Distal Intergenic	170907273	170912941	5669	2	Fcrlb	11518
chr1	170934763	170934762	0	1	0.344035	0.695292	0.351257	0.0150603	Distal Intergenic	170917594	170927583	9990	2	Fcrla	-7180
chr1	170968209	170968208	0	1	0.9379637	0.5270035	-0.4109602	0.0174103	Exon (NM_001077189/Fcgr2b, exon 3 of 8)	170960559	170976071	15513	2	Fcgr2b	7863
chr1	170975894	170975893	0	1	0.7784023	0.4867661	-0.2916362	0.0308325	Promoter (<=1kb)	170960559	170976071	15513	2	Fcgr2b	178
chr1	170975990	170975989	0	1	0.5947276	0.0143516	-0.5803759	1e-07	Promoter (<=1kb)	170960559	170976071	15513	2	Fcgr2b	82
chr1	170977771	170977770	0	1	0.9628273	0.5743293	-0.388498	0.0319194	Promoter (1-2kb)	170960559	170976071	15513	2	Fcgr2b	-1700
chr1	171032022	171032021	0	1	0.7855245	0.5012137	-0.2843107	0.0217816	Distal Intergenic	171018926	171029761	10836	1	Fcgr4	13096
chr1	171109739	171109738	0	1	0.0796898	0.3931533	0.3134635	0.0184773	Distal Intergenic	171121661	171126967	5307	1	Cfap126	-11923
chr1	171110757	171110756	0	1	0.2098308	0.4930125	0.2831817	0.0344376	Distal Intergenic	171121661	171126967	5307	1	Cfap126	-10905
chr1	171190026	171190025	0	1	0.0701437	0.8478909	0.7777472	0.0015491	Intron (NM_025557/Pcp4l1, intron 1 of 2)	171173264	171196268	23005	2	Pcp4l1	6243
chr1	171192500	171192499	0	1	0.0097858	0.1645986	0.1548127	0.0471707	Intron (NM_025557/Pcp4l1, intron 1 of 2)	171173264	171196268	23005	2	Pcp4l1	3769
chr1	171192571	171192570	0	1	0.2029083	0.0389631	-0.1639452	0.0473196	Intron (NM_025557/Pcp4l1, intron 1 of 2)	171173264	171196268	23005	2	Pcp4l1	3698
chr1	171196392	171196391	0	1	0.4821478	0.0567766	-0.4253712	0.0424661	Promoter (<=1kb)	171173264	171196268	23005	2	Pcp4l1	-124
chr1	171204593	171204592	0	1	0.8495494	0.2890341	-0.5605153	0.0366906	Distal Intergenic	171173264	171196268	23005	2	Pcp4l1	-8325
chr1	171238738	171238737	0	1	0.5394494	0.1627958	-0.3766536	0.0193858	Exon (NM_153064/Ndufs2, exon 5 of 13)	171229572	171234349	4778	2	Fcer1g	-4389
chr1	171251445	171251444	0	1	0.2868605	0.0512016	-0.2356589	0.03291	Promoter (1-2kb)	171250422	171259922	9501	1	Adamts4	1023
chr1	171251906	171251905	0	1	0.8521829	0.4109244	-0.4412585	0.0046031	Promoter (1-2kb)	171250422	171259922	9501	1	Adamts4	1484
chr1	171288201	171288200	0	1	0.0400673	0.2793266	0.2392593	0.034792	Promoter (<=1kb)	171281953	171287961	6009	2	Usp21	-240
chr1	171330745	171330744	0	1	0.6920985	0.3049845	-0.387114	0.0186952	Promoter (1-2kb)	171329145	171342501	13357	1	Dedd	1600
chr1	171330822	171330821	0	1	0.5282292	0.2450567	-0.2831725	0.0351786	Promoter (1-2kb)	171329145	171342501	13357	1	Dedd	1677
chr1	171358862	171358861	0	1	0.3775572	0.0581651	-0.3193921	0.0026755	Promoter (1-2kb)	171358449	171360798	2350	2	Klhdc9	1937
chr1	171360805	171360804	0	1	0.8408586	0.521031	-0.3198276	0.0442412	Promoter (<=1kb)	171358449	171360798	2350	2	Klhdc9	-7
chr1	171361071	171361070	0	1	0.6636155	0.958166	0.2945506	0.0336617	Promoter (<=1kb)	171358449	171360798	2350	2	Klhdc9	-273
chr1	171387370	171387369	0	1	0.7209307	0.2849515	-0.4359791	0.0164894	Promoter (1-2kb)	171388960	171410239	21280	1	Arhgap30	-1591
chr1	171413594	171413593	0	1	0.6710164	0.0485103	-0.6225061	0.0016285	Promoter (2-3kb)	171411313	171418759	7447	1	Usf1	2281
chr1	171460683	171460682	0	1	0.3680271	0.042479	-0.3255481	0.0166907	Intron (NM_172647/F11r, intron 3 of 9)	171437561	171464593	27033	1	F11r	23122
chr1	171471180	171471179	0	1	0.388152	0.1436636	-0.2444884	0.0254566	Distal Intergenic	171503478	171504750	1273	1	Alyref2	-32299
chr1	171471191	171471190	0	1	0.4342504	0.189061	-0.2451894	0.02463	Distal Intergenic	171503478	171504750	1273	1	Alyref2	-32288
chr1	171479571	171479570	0	1	0.6123863	0.9564532	0.3440669	0.0303367	Distal Intergenic	171503478	171504750	1273	1	Alyref2	-23908
chr1	171643816	171643815	0	1	0.2054187	0.0139714	-0.1914473	0.0375062	Promoter (1-2kb)	171641840	171641900	61	2	Mir7683	-1916
chr1	171774850	171774849	0	1	0.0572878	0.6721197	0.6148319	0.01735	Exon (NM_013730/Slamf1, exon 2 of 7)	171767132	171801184	34053	1	Slamf1	7718
chr1	171788846	171788845	0	1	0.9674641	0.7540719	-0.2133922	0.0377802	Intron (NM_013730/Slamf1, intron 4 of 6)	171767132	171801184	34053	1	Slamf1	21714
chr1	171934146	171934145	0	1	0.7101641	0.3426461	-0.367518	0.0340018	Exon (NM_030710/Slamf6, exon 2 of 8)	171917537	171943868	26332	1	Slamf6	16609
chr1	171939459	171939458	0	1	0.70617	0.3499381	-0.3562319	0.0302938	Exon (NM_030710/Slamf6, exon 6 of 8)	171917537	171943868	26332	1	Slamf6	21922
chr1	172054139	172054138	0	1	0.2491188	0.0188555	-0.2302633	0.0432803	Exon (NM_010916/Nhlh1, exon 2 of 2)	172052292	172057596	5305	2	Nhlh1	3458
chr1	172054502	172054501	0	1	0.0671163	0.4454851	0.3783688	0.0215913	Intron (NM_010916/Nhlh1, intron 1 of 1)	172052292	172057596	5305	2	Nhlh1	3095
chr1	172240928	172240927	0	1	0.5625183	0.0851773	-0.477341	0.0007833	Intron (NM_013734/Atp1a4, intron 11 of 22)	172223508	172258424	34917	2	Atp1a4	17497
chr1	172242646	172242645	0	1	0.0645837	0.2449904	0.1804067	0.0380906	Intron (NM_013734/Atp1a4, intron 11 of 22)	172223508	172258424	34917	2	Atp1a4	15779
chr1	172243792	172243791	0	1	0.2580952	0.8478909	0.5897957	0.0188297	Intron (NM_013734/Atp1a4, intron 11 of 22)	172223508	172258424	34917	2	Atp1a4	14633
chr1	172277287	172277286	0	1	0.4365918	0.1330631	-0.3035287	0.0124571	Intron (NM_178405/Atp1a2, intron 20 of 22)	172223508	172258424	34917	2	Atp1a4	-18863
chr1	172277324	172277323	0	1	0.8038396	0.4660776	-0.337762	0.0157274	Intron (NM_178405/Atp1a2, intron 20 of 22)	172223508	172258424	34917	2	Atp1a4	-18900
chr1	172309580	172309579	0	1	0.3692776	0.094609	-0.2746686	0.015506	Promoter (2-3kb)	172312407	172319835	7429	1	Igsf8	-2828
chr1	172322629	172322628	0	1	0.7974988	0.5431635	-0.2543354	0.0149295	3' UTR	172321033	172329263	8231	2	Kcnj9	6635
chr1	172325752	172325751	0	1	0.5959544	0.0567766	-0.5391778	0.0085329	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3512
chr1	172325970	172325969	0	1	0.30654	0.6916975	0.3851575	0.037079	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3294
chr1	172326003	172326002	0	1	0.1973839	0.5657402	0.3683563	0.0276926	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3261
chr1	172326025	172326024	0	1	0.175758	0.5130823	0.3373243	0.0270003	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3239
chr1	172326032	172326031	0	1	0.3320378	0.7120981	0.3800604	0.0305675	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3232
chr1	172326052	172326051	0	1	0.2654703	0.7284091	0.4629387	0.0034402	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3212
chr1	172326055	172326054	0	1	0.280017	0.6672294	0.3872124	0.0170712	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3209
chr1	172326157	172326156	0	1	0.3333809	0.7386957	0.4053148	0.0377271	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3107
chr1	172326229	172326228	0	1	0.0431024	0.4435306	0.4004282	0.0215444	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3035
chr1	172326235	172326234	0	1	0.038791	0.4435306	0.4047396	0.0174316	Exon (NM_008429/Kcnj9, exon 3 of 4)	172321033	172329263	8231	2	Kcnj9	3029
chr1	172326271	172326270	0	1	0.1194034	0.4868513	0.3674479	0.0439158	Promoter (2-3kb)	172321033	172329263	8231	2	Kcnj9	2993
chr1	172326304	172326303	0	1	0.027089	0.4403211	0.4132321	0.0125032	Promoter (2-3kb)	172321033	172329263	8231	2	Kcnj9	2960
chr1	172326521	172326520	0	1	0.15534	0.5743293	0.4189892	0.0364857	Promoter (2-3kb)	172321033	172329263	8231	2	Kcnj9	2743
chr1	172326579	172326578	0	1	0.492085	0.7959219	0.3038369	0.0445858	Promoter (2-3kb)	172321033	172329263	8231	2	Kcnj9	2685
chr1	172329045	172329044	0	1	0.7037696	0.3961761	-0.3075935	0.0326355	Promoter (<=1kb)	172321033	172329263	8231	2	Kcnj9	219
chr1	172329243	172329242	0	1	0.3703374	0.905572	0.5352346	0.003078	Promoter (<=1kb)	172321033	172329263	8231	2	Kcnj9	21
chr1	172340307	172340306	0	1	0.1603421	0.9239193	0.7635772	4.7e-06	Promoter (<=1kb)	172341210	172374085	32876	1	Kcnj10	-904
chr1	172343306	172343305	0	1	0.5547314	0.9564532	0.4017219	0.0072382	Promoter (2-3kb)	172341210	172374085	32876	1	Kcnj10	2096
chr1	172377203	172377202	0	1	0.0318691	0.2806077	0.2487386	0.024757	Promoter (<=1kb)	172376531	172384099	7569	1	Pigm	672
chr1	172377206	172377205	0	1	0.030242	0.2590407	0.2287987	0.0295047	Promoter (<=1kb)	172376531	172384099	7569	1	Pigm	675
chr1	172377226	172377225	0	1	0.0469104	0.2627588	0.2158483	0.0425899	Promoter (<=1kb)	172376531	172384099	7569	1	Pigm	695
chr1	172411252	172411251	0	1	0.3848413	0.132473	-0.2523683	0.0447405	Distal Intergenic	172376531	172384099	7569	1	Pigm	34721
chr1	172468604	172468603	0	1	0.6267103	0.9004807	0.2737704	0.0356609	Distal Intergenic	172475360	172478409	3050	1	Slamf9	-6757
chr1	172490834	172490833	0	1	0.0249392	0.371675	0.3467358	0.0104286	Intron (NM_001145800/Igsf9, intron 6 of 20)	172482213	172498877	16665	1	Igsf9	8621
chr1	172496286	172496285	0	1	0.6209418	0.0268579	-0.5940839	0.0048015	Exon (NM_001145800/Igsf9, exon 17 of 21)	172500246	172507375	7130	1	Tagln2	-3961
chr1	172521427	172521426	0	1	0.4953183	0.1548773	-0.340441	0.0058083	Promoter (<=1kb)	172521130	172545870	24741	1	Cfap45	297
chr1	173390523	173390522	0	1	0.0890132	0.3223852	0.2333719	0.0411111	Distal Intergenic	173334254	173367695	33442	2	Cadm3	-22828
chr1	173430374	173430373	0	1	0.840892	0.593805	-0.2470869	0.0282003	Intron (NM_001013779/Aim2, intron 2 of 8)	173420604	173466036	45433	1	Aim2	9770
chr1	173430519	173430518	0	1	0.9262106	0.682056	-0.2441547	0.0458724	Intron (NM_001013779/Aim2, intron 2 of 8)	173420604	173466036	45433	1	Aim2	9915
chr1	174170469	174170468	0	1	0.8408586	0.5427782	-0.2980803	0.0363822	Promoter (2-3kb)	174172776	174248449	75674	1	Spta1	-2308
chr1	174173073	174173072	0	1	0.2328518	0.5237035	0.2908517	0.034226	Promoter (<=1kb)	174172776	174248449	75674	1	Spta1	297
chr1	174836862	174836861	0	1	0.8944302	0.4523213	-0.4421088	0.0274824	Exon (NM_011825/Grem2, exon 2 of 2)	174833785	174921819	88035	2	Grem2	84958
chr1	174921542	174921541	0	1	0.8127716	0.4762231	-0.3365484	0.0121642	Promoter (<=1kb)	174833785	174921819	88035	2	Grem2	278
chr1	175493404	175493403	0	1	0.05726	0.2519818	0.1947217	0.0312961	Promoter (<=1kb)	175059076	175492545	433470	2	Rgs7	-859
chr1	175574430	175574429	0	1	0.3833838	0.7614498	0.378066	0.0090865	Distal Intergenic	175601378	175625635	24258	2	Fh1	51206
chr1	175603523	175603522	0	1	0.762645	0.9739558	0.2113108	0.0357048	Intron (NM_010209/Fh1, intron 9 of 9)	175601378	175625635	24258	2	Fh1	22113
chr1	175631918	175631917	0	1	0.6691929	0.0485103	-0.6206826	0.000503	Promoter (<=1kb)	175632193	175660853	28661	1	Kmo	-276
chr1	175631959	175631958	0	1	0.8495494	0.2567887	-0.5927607	0.0219708	Promoter (<=1kb)	175632193	175660853	28661	1	Kmo	-235
chr1	175690932	175690931	0	1	0.7005704	0.9388508	0.2382805	0.0237055	Promoter (1-2kb)	175662421	175692632	30212	2	Opn3	1701
chr1	175701371	175701370	0	1	0.0982151	0.5849818	0.4867667	0.0022655	Promoter (2-3kb)	175698593	175815733	117141	1	Wdr64	2778
chr1	175921048	175921047	0	1	0.141385	0.5808716	0.4394865	0.007299	Promoter (<=1kb)	175920329	175922225	1897	1	Becn2	719
