seqnames	start	end	width	CpG	X2w_UVB.mu	X2w_UA.mu	X2w_UVB..2w_UA.diff	X2w_UVB..2w_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr1	135381672	135381671	0	1	0.6165269	0.9587698	0.3422429	0.0100958	Downstream (<1kb)	135371456	135375063	3608	2	Shisa4	-6609
chr1	135670163	135670162	0	1	0.2167383	0.6919148	0.4751765	0.0280319	Distal Intergenic	135729197	135752229	23033	1	Csrp1	-59035
chr1	135686720	135686719	0	1	0.8749583	0.6054471	-0.2695112	0.0257125	Distal Intergenic	135729197	135752229	23033	1	Csrp1	-42478
chr1	135725197	135725196	0	1	0.3581044	0.8263637	0.4682593	0.0297649	Distal Intergenic	135729197	135752229	23033	1	Csrp1	-4001
chr1	135765246	135765245	0	1	0.7702956	0.3688076	-0.4014881	0.0463401	Promoter (<=1kb)	135766085	135769134	3050	1	Phlda3	-840
chr1	135781753	135781752	0	1	0.6238157	0.1267565	-0.4970592	0.0084706	Distal Intergenic	135766085	135769134	3050	1	Phlda3	15668
chr1	135787787	135787786	0	1	0.790478	0.2720582	-0.5184198	0.0349087	Distal Intergenic	135799421	135810989	11569	1	Tnni1	-11635
chr1	135819694	135819693	0	1	0.1751872	0.0101083	-0.1650789	0.040611	Promoter (1-2kb)	135818598	135833341	14744	1	Lad1	1096
chr1	135835206	135835205	0	1	0.5980288	0.9097837	0.3117548	0.0333422	Promoter (1-2kb)	135836334	135852268	15935	1	Tnnt2	-1129
chr1	135889758	135889757	0	1	0.7944217	0.3305658	-0.463856	0.0486168	Exon (NM_019645/Pkp1, exon 3 of 14)	135871395	135919024	47630	2	Pkp1	29267
chr1	135934976	135934975	0	1	0.8771529	0.4502324	-0.4269205	0.0030221	Distal Intergenic	135871395	135919024	47630	2	Pkp1	-15952
chr1	136002082	136002081	0	1	0.3697847	0.7419588	0.3721741	0.0188317	Intron (NM_177642/Igfn1, intron 1 of 26)	135953578	136006342	52765	2	Igfn1	4261
chr1	136130909	136130908	0	1	0.4396009	0.8221018	0.3825009	0.0446902	Promoter (<=1kb)	136127719	136131183	3465	2	Gm15850	275
chr1	136231765	136231764	0	1	0.0283177	0.2908234	0.2625058	0.0466199	Promoter (2-3kb)	136213522	136234280	20759	2	5730559C18Rik	2516
chr1	136334556	136334555	0	1	0.5446614	0.1769926	-0.3676688	0.0485505	Intron (NM_001081360/Camsap2, intron 1 of 18)	136268123	136346104	77982	2	Camsap2	11549
chr1	136334923	136334922	0	1	0.3282955	0.899102	0.5708065	0.0363434	Intron (NM_001081360/Camsap2, intron 1 of 18)	136268123	136346104	77982	2	Camsap2	11182
chr1	136395437	136395436	0	1	0.1193941	0.5228935	0.4034994	0.016152	Distal Intergenic	136415271	136440220	24950	1	Ddx59	-19835
chr1	136427631	136427630	0	1	0.4908009	0.9220695	0.4312687	0.003627	Intron (NM_026500/Ddx59, intron 4 of 7)	136411916	136415519	3604	2	9230116N13Rik	-12112
chr1	136527475	136527474	0	1	0.3914738	0.7974574	0.4059837	0.0084597	Exon (NM_001287179/Kif14, exon 29 of 29)	136467848	136530819	62972	1	Kif14	59627
chr1	136553178	136553177	0	1	0.6078879	0.1874423	-0.4204456	0.0185715	Distal Intergenic	136624901	136630391	5491	1	Zfp281	-71724
chr1	136556372	136556371	0	1	0.3009427	0.8490886	0.5481459	0.0324424	Distal Intergenic	136624901	136630391	5491	1	Zfp281	-68530
chr1	136566640	136566639	0	1	0.951399	0.6468061	-0.3045929	0.0340932	Distal Intergenic	136624901	136630391	5491	1	Zfp281	-58262
chr1	136570360	136570359	0	1	0.2708959	0.0189997	-0.2518962	0.0469942	Distal Intergenic	136624901	136630391	5491	1	Zfp281	-54542
chr1	136592383	136592382	0	1	0.9138855	0.5222512	-0.3916343	0.0270374	Distal Intergenic	136624901	136630391	5491	1	Zfp281	-32519
chr1	136626370	136626369	0	1	0.7968853	0.977631	0.1807458	0.0297134	Promoter (1-2kb)	136624901	136630391	5491	1	Zfp281	1469
chr1	136644371	136644370	0	1	0.2991626	0.6243287	0.3251661	0.0210496	Distal Intergenic	136624901	136630391	5491	1	Zfp281	19470
chr1	136659822	136659821	0	1	0.9649971	0.7112573	-0.2537399	0.0408326	Distal Intergenic	136683396	136690805	7410	1	Gm19705	-23575
chr1	136671159	136671158	0	1	0.83837	0.4161576	-0.4222124	0.0458535	Distal Intergenic	136683396	136690805	7410	1	Gm19705	-12238
chr1	136678126	136678125	0	1	0.2996002	0.0181934	-0.2814069	0.0219626	Distal Intergenic	136683396	136690805	7410	1	Gm19705	-5271
chr1	136839540	136839539	0	1	0.6933173	0.2747835	-0.4185337	0.0334677	Distal Intergenic	136843584	136960448	116865	2	Nr5a2	120909
chr1	136893288	136893287	0	1	0.4525593	0.8534334	0.4008742	0.0233551	Intron (NM_001159769/Nr5a2, intron 6 of 8)	136843584	136960448	116865	2	Nr5a2	67161
chr1	136896480	136896479	0	1	0.4008553	0.0614609	-0.3393945	0.0459412	Intron (NM_001159769/Nr5a2, intron 6 of 8)	136843584	136960448	116865	2	Nr5a2	63969
chr1	136912322	136912321	0	1	0.9613685	0.7340695	-0.227299	0.0321466	Intron (NM_001159769/Nr5a2, intron 6 of 8)	136843584	136960448	116865	2	Nr5a2	48127
chr1	136912416	136912415	0	1	0.9617651	0.7326071	-0.2291579	0.0427248	Intron (NM_001159769/Nr5a2, intron 6 of 8)	136843584	136960448	116865	2	Nr5a2	48033
chr1	136940824	136940823	0	1	0.5220228	0.8778339	0.3558111	0.0332398	Exon (NM_001159769/Nr5a2, exon 6 of 9)	136843584	136960448	116865	2	Nr5a2	19625
chr1	136952605	136952604	0	1	0.0112684	0.1540984	0.1428301	0.0469851	Intron (NM_001159769/Nr5a2, intron 1 of 8)	136843584	136960448	116865	2	Nr5a2	7844
chr1	137203742	137203741	0	1	0.0903218	0.2884389	0.1981171	0.0402714	Distal Intergenic	136843584	136960448	116865	2	Nr5a2	-243294
chr1	137225846	137225845	0	1	0.777491	0.5356942	-0.2417968	0.0268989	Distal Intergenic	136843584	136960448	116865	2	Nr5a2	-265398
chr1	138120261	138120260	0	1	0.7619883	0.4170626	-0.3449256	0.0264214	Intron (NM_001111316/Ptprc, intron 3 of 31)	138062859	138175305	112447	2	Ptprc	55045
chr1	138154045	138154044	0	1	0.6949799	0.3498235	-0.3451564	0.0386914	Intron (NM_001111316/Ptprc, intron 1 of 31)	138062859	138175305	112447	2	Ptprc	21261
chr1	138510792	138510791	0	1	0.0155891	0.2316241	0.216035	0.0372308	Intron (NM_021605/Nek7, intron 7 of 9)	138484714	138619696	134983	2	Nek7	108905
chr1	138620703	138620702	0	1	0.2889011	0.719873	0.4309718	0.0318383	Promoter (1-2kb)	138484714	138619696	134983	2	Nek7	-1007
chr1	138843442	138843441	0	1	0.1864653	0.0112416	-0.1752237	0.0403089	Intron (NM_010714/Lhx9, intron 2 of 6)	138825186	138847579	22394	2	Lhx9	4138
chr1	138847982	138847981	0	1	0.0283177	0.4185303	0.3902127	0.0384944	Promoter (<=1kb)	138825186	138847579	22394	2	Lhx9	-403
chr1	138857086	138857085	0	1	0.4057925	0.1485835	-0.257209	0.0409012	Promoter (<=1kb)	138851979	138856854	4876	2	2310009B15Rik	-232
chr1	139424072	139424071	0	1	0.8863664	0.5318216	-0.3545448	0.04525	Promoter (1-2kb)	139422383	139453007	30625	1	Zbtb41	1689
chr1	139424262	139424261	0	1	0.4029106	0.707927	0.3050164	0.0342989	Promoter (1-2kb)	139422383	139453007	30625	1	Zbtb41	1879
chr1	139558212	139558211	0	1	0.9710799	0.7770692	-0.1940108	0.029627	Promoter (2-3kb)	139547064	139560222	13159	2	Cfhr1	2011
chr1	140246565	140246564	0	1	0.0513641	0.306666	0.2553019	0.0138611	Promoter (<=1kb)	140246257	140610261	364005	1	Kcnt2	308
chr1	141277330	141277329	0	1	0.930383	0.3283744	-0.6020085	0.0274541	Distal Intergenic	140570176	140656402	86227	2	4930590L20Rik	-620928
chr1	141717578	141717577	0	1	0.7254963	0.0678273	-0.657669	0.0074952	Distal Intergenic	140570176	140656402	86227	2	4930590L20Rik	-1061176
chr1	143524395	143524394	0	1	0.6746736	0.447996	-0.2266776	0.0383274	Distal Intergenic	143640697	143649937	9241	1	B3galt2	-116303
chr1	143720984	143720983	0	1	0.6046382	0.9243954	0.3197572	0.0077849	Distal Intergenic	143607499	143702684	95186	2	Cdc73	-18300
chr1	143721318	143721317	0	1	0.697802	0.979289	0.281487	0.0044789	Distal Intergenic	143739349	143749678	10330	1	Glrx2	-18032
chr1	143740827	143740826	0	1	0.063917	0.3197482	0.2558312	0.0330508	Promoter (1-2kb)	143739349	143749678	10330	1	Glrx2	1478
chr1	143741428	143741427	0	1	0.8469207	0.2606384	-0.5862823	0.0462462	Promoter (2-3kb)	143739349	143749678	10330	1	Glrx2	2079
chr1	143806828	143806827	0	1	0.654652	0.3450638	-0.3095882	0.0290603	3' UTR	143777278	143807466	30189	1	Uchl5	29550
chr1	143917337	143917336	0	1	0.8272997	0.9761793	0.1488795	0.0228361	Distal Intergenic	143999338	144004149	4812	2	Rgs2	86813
chr1	144005222	144005221	0	1	0.3688391	0.1485796	-0.2202596	0.0183463	Promoter (1-2kb)	143999338	144004149	4812	2	Rgs2	-1073
chr1	144185076	144185075	0	1	0.2707618	0.7054906	0.4347288	0.0048439	Distal Intergenic	144138667	144177372	38706	2	Rgs13	-7704
chr1	144308190	144308189	0	1	0.6518359	0.9222776	0.2704417	0.020231	Distal Intergenic	144244669	144249104	4436	2	Rgs1	-59086
chr1	144407177	144407176	0	1	0.7778573	0.2272434	-0.5506139	0.0037545	Distal Intergenic	144244669	144249104	4436	2	Rgs1	-158073
chr1	144465287	144465286	0	1	0.0687771	0.8941835	0.8254064	3.89e-05	Distal Intergenic	144519690	144567667	47978	2	Rgs21	102381
chr1	144500194	144500193	0	1	0.1827223	0.3864481	0.2037258	0.042318	Distal Intergenic	144519690	144567667	47978	2	Rgs21	67474
chr1	145183996	145183995	0	1	0.9019075	0.5823838	-0.3195237	0.0051261	Distal Intergenic	144752841	144775421	22581	2	Rgs18	-408575
chr1	145930388	145930387	0	1	0.6713019	0.0678273	-0.6034747	0.0257529	Distal Intergenic	146495666	146902472	406807	1	Brinp3	-565279
chr1	146204531	146204530	0	1	0.1595229	0.6939948	0.5344719	0.0063108	Distal Intergenic	146495666	146902472	406807	1	Brinp3	-291136
chr1	146633427	146633426	0	1	0.8219807	0.5976386	-0.2243421	0.045825	Intron (NM_153539/Brinp3, intron 2 of 7)	146495666	146902472	406807	1	Brinp3	137761
chr1	148355815	148355814	0	1	0.4882339	0.8848991	0.3966652	0.0139115	Distal Intergenic	149829619	149961290	131672	2	Pla2g4a	1605476
chr1	148650388	148650387	0	1	0.4782238	0.9321559	0.4539321	0.0201864	Distal Intergenic	149829619	149961290	131672	2	Pla2g4a	1310903
chr1	148650607	148650606	0	1	0.3009427	0.8392301	0.5382874	0.0078933	Distal Intergenic	149829619	149961290	131672	2	Pla2g4a	1310684
chr1	149130176	149130175	0	1	0.0343789	0.5568325	0.5224536	0.0246159	Distal Intergenic	149829619	149961290	131672	2	Pla2g4a	831115
chr1	150265995	150265994	0	1	0.7097848	0.4113504	-0.2984344	0.0443169	Distal Intergenic	150319417	150333906	14490	1	Pdc	-53423
chr1	151086586	151086585	0	1	0.663978	0.9642697	0.3002916	0.0441328	Distal Intergenic	151138034	151144095	6062	1	C730036E19Rik	-51449
chr1	151087245	151087244	0	1	0.5327877	0.742804	0.2100163	0.049438	Distal Intergenic	151138034	151144095	6062	1	C730036E19Rik	-50790
chr1	151088158	151088157	0	1	0.038261	0.3765489	0.3382879	0.0271787	Distal Intergenic	151138034	151144095	6062	1	C730036E19Rik	-49877
chr1	151096149	151096148	0	1	0.6881395	0.2192647	-0.4688749	0.0282583	Distal Intergenic	151138034	151144095	6062	1	C730036E19Rik	-41886
chr1	151096212	151096211	0	1	0.7766748	0.4029998	-0.373675	0.0167096	Distal Intergenic	151138034	151144095	6062	1	C730036E19Rik	-41823
chr1	151250425	151250424	0	1	0.8528026	0.6065092	-0.2462934	0.032235	Distal Intergenic	151344498	151364445	19948	1	Ivns1abp	-94074
chr1	151270798	151270797	0	1	0.0864854	0.3893389	0.3028535	0.039849	Distal Intergenic	151344498	151364445	19948	1	Ivns1abp	-73701
chr1	151570837	151570836	0	1	0.8778154	0.5920505	-0.2857649	0.031384	Promoter (<=1kb)	151571373	151719347	147975	1	Fam129a	-537
chr1	151741365	151741364	0	1	0.5686917	0.9617598	0.3930681	0.0056347	Distal Intergenic	151755374	151822328	66955	1	Edem3	-14010
chr1	151754023	151754022	0	1	0.1014405	0.4018316	0.300391	0.0027253	Promoter (1-2kb)	151755374	151822328	66955	1	Edem3	-1352
chr1	151878524	151878523	0	1	0.0481437	0.5568325	0.5086888	0.0367161	Distal Intergenic	151755374	151822328	66955	1	Edem3	123150
chr1	152291182	152291181	0	1	0.3849591	0.7790873	0.3941282	0.0134141	Distal Intergenic	152370736	152386682	15947	2	Tsen15	95501
chr1	152608942	152608941	0	1	0.1595229	0.7649431	0.6054202	0.0067576	Intron (NM_016846/Rgl1, intron 2 of 17)	152517530	152625111	107582	2	Rgl1	16170
chr1	152917235	152917234	0	1	0.0206907	0.3793752	0.3586845	0.0122505	Distal Intergenic	152836995	152902646	65652	2	Smg7	-14589
chr1	152956183	152956182	0	1	0.4225921	0.0700313	-0.3525609	0.0207411	Promoter (1-2kb)	152955101	153119261	164161	1	Nmnat2	1082
chr1	153101166	153101165	0	1	0.0898128	0.4976182	0.4078055	0.0128461	Intron (NM_175460/Nmnat2, intron 8 of 10)	153122756	153186447	63692	2	Lamc2	85282
chr1	153129801	153129800	0	1	0.8469207	0.2164679	-0.6304528	0.0210189	Intron (NM_008485/Lamc2, intron 20 of 23)	153122756	153186447	63692	2	Lamc2	56647
chr1	153330320	153330319	0	1	0.5938732	0.3576479	-0.2362253	0.047592	Promoter (2-3kb)	153218922	153332786	113865	2	Lamc1	2467
chr1	153345984	153345983	0	1	0.7978743	0.4391645	-0.3587098	0.0103669	Distal Intergenic	153218922	153332786	113865	2	Lamc1	-13198
chr1	153414215	153414214	0	1	0.3658014	0.7325246	0.3667232	0.0191273	Promoter (<=1kb)	153404186	153414233	10048	2	E330020D12Rik	19
chr1	153424730	153424729	0	1	0.0562646	0.427541	0.3712765	0.0342055	Promoter (<=1kb)	153425209	153452574	27366	1	Shcbp1l	-480
chr1	153425614	153425613	0	1	0.8958207	0.2855838	-0.6102369	9.1e-06	Promoter (<=1kb)	153425209	153452574	27366	1	Shcbp1l	405
chr1	153501946	153501945	0	1	0.2611899	0.6660637	0.4048738	0.0389512	Downstream (1-2kb)	153455758	153487660	31903	2	Dhx9	-14286
chr1	153660749	153660748	0	1	0.0266847	0.2910946	0.2644099	0.0422663	Intron (NM_026380/Rgs8, intron 1 of 6)	153653037	153697665	44629	1	Rgs8	7712
chr1	153678972	153678971	0	1	0.0243389	0.414958	0.390619	0.0346885	Intron (NM_026380/Rgs8, intron 5 of 6)	153653037	153697665	44629	1	Rgs8	25935
chr1	153690525	153690524	0	1	0.2886271	0.8652147	0.5765875	0.0058619	Intron (NM_026380/Rgs8, intron 5 of 6)	153653037	153697665	44629	1	Rgs8	37488
chr1	153697839	153697838	0	1	0.5431941	0.2083421	-0.3348521	0.0181818	Distal Intergenic	153721240	153737829	16590	2	C230024C17Rik	39991
chr1	153988634	153988633	0	1	0.5112028	0.8565018	0.345299	0.0103251	Distal Intergenic	153899929	153909723	9795	1	Glul	88705
chr1	154033045	154033044	0	1	0.0262472	0.5000827	0.4738355	0.0023642	Distal Intergenic	153899929	153909723	9795	1	Glul	133116
chr1	154033058	154033057	0	1	0.0343789	0.4197021	0.3853232	0.0112624	Distal Intergenic	153899929	153909723	9795	1	Glul	133129
chr1	154205411	154205410	0	1	0.2660892	0.0210666	-0.2450226	0.0378814	Exon (NM_001204908/Zfp648, exon 2 of 2)	154201187	154205674	4488	1	Zfp648	4224
chr1	154953344	154953343	0	1	0.9631569	0.7160304	-0.2471265	0.0445827	Distal Intergenic	155096367	155099636	3270	2	Ier5	146293
chr1	155029419	155029418	0	1	0.1751648	0.5490509	0.3738861	0.0243136	Distal Intergenic	155096367	155099636	3270	2	Ier5	70218
chr1	155050300	155050299	0	1	0.0186355	0.3625962	0.3439608	0.0261306	Distal Intergenic	155096367	155099636	3270	2	Ier5	49337
chr1	155054899	155054898	0	1	0.0687771	0.8490886	0.7803115	0.0013659	Distal Intergenic	155096367	155099636	3270	2	Ier5	44738
chr1	155201571	155201570	0	1	0.1524609	0.4674981	0.3150372	0.0177237	Intron (NM_021433/Stx6, intron 7 of 7)	155158703	155203517	44815	1	Stx6	42868
chr1	155218161	155218160	0	1	0.1040656	0.3695676	0.265502	0.0272594	Distal Intergenic	155158703	155203517	44815	1	Stx6	59458
chr1	155224140	155224139	0	1	0.7719596	0.2872024	-0.4847571	0.0039309	Distal Intergenic	155158703	155203517	44815	1	Stx6	65437
chr1	155244916	155244915	0	1	0.3343152	0.7857368	0.4514216	0.0072506	Distal Intergenic	155158703	155203517	44815	1	Stx6	86213
chr1	155347689	155347688	0	1	0.9092041	0.6260786	-0.2831255	0.0404562	Intron (NM_011273/Xpr1, intron 2 of 14)	155275657	155417444	141788	2	Xpr1	69756
chr1	155706076	155706075	0	1	0.6713019	0.0238508	-0.6474512	0.0063127	Intron (NM_010712/Lhx4, intron 3 of 5)	155701694	155742027	40334	2	Lhx4	35952
chr1	155808124	155808123	0	1	0.8841636	0.5184785	-0.3656851	0.018295	Intron (NM_001024945/Qsox1, intron 1 of 11)	155778155	155812899	34745	2	Qsox1	4776
chr1	155989875	155989874	0	1	0.4452526	0.904568	0.4593154	0.0075206	Distal Intergenic	155844964	155973255	128292	2	Cep350	-16620
chr1	156028510	156028509	0	1	0.9167543	0.6456261	-0.2711282	0.0162438	Intron (NM_001160019/Tor1aip1, intron 4 of 9)	156035664	156068859	33196	1	Tor1aip2	-7155
chr1	156074618	156074617	0	1	0.0687771	0.8490886	0.7803115	0.0013659	Downstream (1-2kb)	156004599	156036480	31882	2	Tor1aip1	-38138
chr1	156079653	156079652	0	1	0.3304596	0.9423302	0.6118706	0.0025115	Intron (NM_177838/Fam163a, intron 4 of 4)	156004599	156036480	31882	2	Tor1aip1	-43173
chr1	156302859	156302858	0	1	0.9411458	0.6232102	-0.3179356	0.0393396	Promoter (<=1kb)	156255296	156303606	48311	2	Tdrd5	748
chr1	156468536	156468535	0	1	0.0155891	0.243454	0.2278649	0.0284459	Intron (NM_009230/Soat1, intron 1 of 15)	156428108	156474328	46221	2	Soat1	5793
chr1	156473026	156473025	0	1	0.0262472	0.4591203	0.4328731	0.0293571	Promoter (1-2kb)	156428108	156474328	46221	2	Soat1	1303
chr1	156655346	156655345	0	1	0.3440881	0.0854085	-0.2586796	0.0080289	3' UTR	156653617	156674339	20723	2	Tor3a	18994
chr1	156655626	156655625	0	1	0.9627686	0.7177388	-0.2450297	0.0308643	3' UTR	156653617	156674339	20723	2	Tor3a	18714
chr1	156667114	156667113	0	1	0.8469207	0.1632524	-0.6836683	0.004897	Intron (NM_023141/Tor3a, intron 3 of 5)	156653617	156674339	20723	2	Tor3a	7226
chr1	156668874	156668873	0	1	0.0481437	0.4250337	0.3768899	0.0332135	Intron (NM_023141/Tor3a, intron 3 of 5)	156653617	156674339	20723	2	Tor3a	5466
chr1	156712306	156712305	0	1	0.7116449	0.9730159	0.261371	0.0174156	Intron (NM_145413/Fam20b, intron 1 of 7)	156678571	156718910	40340	2	Fam20b	6605
chr1	156748760	156748759	0	1	0.0386786	0.4753737	0.4366951	0.0491683	Distal Intergenic	156678571	156718910	40340	2	Fam20b	-29850
chr1	156770409	156770408	0	1	0.0262472	0.3922353	0.3659882	0.0248847	Distal Intergenic	156678571	156718910	40340	2	Fam20b	-51499
chr1	157014121	157014120	0	1	0.5096389	0.8600644	0.3504255	0.0172931	Distal Intergenic	156804166	156939626	135461	2	Ralgps2	-74495
chr1	157038824	157038823	0	1	0.3577367	0.0277964	-0.3299402	0.0365952	Distal Intergenic	157099147	157108680	9534	2	Tex35	69857
chr1	157411037	157411036	0	1	0.1736622	0.3949745	0.2213123	0.0442402	Promoter (1-2kb)	157412352	157420236	7885	1	2810025M15Rik	-1316
chr1	157443579	157443578	0	1	0.9575748	0.6460126	-0.3115621	0.0204709	Distal Intergenic	157458582	157488733	30152	1	BC026585	-15004
chr1	157458528	157458527	0	1	0.2400717	0.5581537	0.3180819	0.0097686	Promoter (<=1kb)	157458582	157488733	30152	1	BC026585	-55
chr1	157458536	157458535	0	1	0.3801063	0.841789	0.4616827	0.0001341	Promoter (<=1kb)	157458582	157488733	30152	1	BC026585	-47
chr1	157458793	157458792	0	1	0.0386786	0.4006623	0.3619837	0.0384635	Promoter (<=1kb)	157458582	157488733	30152	1	BC026585	211
chr1	157548389	157548388	0	1	0.4629782	0.099183	-0.3637953	0.0358751	Intron (NM_033354/Sec16b, intron 14 of 27)	157506796	157568424	61629	1	Sec16b	41593
chr1	157596642	157596641	0	1	0.2886271	0.856927	0.5682999	0.0052712	Distal Intergenic	157506796	157568424	61629	1	Sec16b	89846
chr1	157596663	157596662	0	1	0.3801315	0.7419542	0.3618227	0.0439228	Distal Intergenic	157506796	157568424	61629	1	Sec16b	89867
chr1	157746123	157746122	0	1	0.7798236	0.2242941	-0.5555295	0.0031383	Distal Intergenic	157506796	157568424	61629	1	Sec16b	239327
chr1	158240065	158240064	0	1	0.8502286	0.580154	-0.2700746	0.0224727	Distal Intergenic	158245269	158356260	110992	2	Brinp2	116196
chr1	158713676	158713675	0	1	0.1929777	0.4103169	0.2173392	0.0301986	3' UTR	158505625	158505733	109	1	Mir488	208051
chr1	158931679	158931678	0	1	0.7685395	0.3008364	-0.4677031	0.0329152	Intron (NM_001085376/Pappa2, intron 2 of 21)	158711731	158957438	245708	2	Pappa2	25760
chr1	159166584	159166583	0	1	0.7920469	0.2999495	-0.4920974	0.0239053	Distal Intergenic	159232326	159347580	115255	1	Rfwd2	-65743
chr1	160194356	160194355	0	1	0.9093672	0.6510094	-0.2583578	0.0372084	Promoter (<=1kb)	160195260	160201186	5927	1	Mrps14	-905
chr1	160213800	160213799	0	1	0.0107028	0.1709768	0.160274	0.0495211	Promoter (<=1kb)	160202367	160212892	10526	2	Cacybp	-908
chr1	160656811	160656810	0	1	0.4000159	0.6376058	0.2375899	0.0458291	Intron (NM_013862/Rabgap1l, intron 11 of 20)	160576668	160577753	1086	2	Gpr52	-79058
chr1	160794227	160794226	0	1	0.6197609	0.9421651	0.3224042	0.0073742	Promoter (1-2kb)	160219174	160792938	573765	2	Rabgap1l	-1289
chr1	160980166	160980165	0	1	0.2276663	0.0164594	-0.2112069	0.0430989	Promoter (1-2kb)	160978606	161003014	24409	1	Serpinc1	1560
chr1	160989029	160989028	0	1	0.9363772	0.6647879	-0.2715893	0.0292938	Intron (NM_080844/Serpinc1, intron 2 of 7)	160978606	161003014	24409	1	Serpinc1	10423
chr1	160989782	160989781	0	1	0.2167383	0.9246574	0.707919	0.0007741	Intron (NM_080844/Serpinc1, intron 3 of 7)	160978606	161003014	24409	1	Serpinc1	11176
chr1	161032232	161032231	0	1	0.713611	0.9456696	0.2320586	0.042616	Promoter (2-3kb)	161017756	161034259	16504	2	Zbtb37	2028
chr1	161196633	161196632	0	1	0.0343789	0.5893412	0.5549623	0.0460616	Distal Intergenic	161156843	161159314	2472	2	4930469G21Rik	-37319
chr1	161268538	161268537	0	1	0.0185812	0.3779955	0.3594142	0.0010442	Distal Intergenic	161240112	161251210	11099	2	Prdx6	-17328
chr1	161268572	161268571	0	1	0.1329012	0.4333551	0.3004539	0.038507	Distal Intergenic	161240112	161251210	11099	2	Prdx6	-17362
chr1	161287438	161287437	0	1	0.1144491	0.5606078	0.4461587	0.0129686	Distal Intergenic	161240112	161251210	11099	2	Prdx6	-36228
chr1	161390268	161390267	0	1	0.6228548	0.1762305	-0.4466243	0.0353021	Distal Intergenic	161395438	161418206	22769	1	Tnfsf4	-5171
chr1	161968049	161968048	0	1	0.7375581	0.3578555	-0.3797027	0.0219788	Promoter (1-2kb)	161969188	161973435	4248	1	Pigc	-1140
chr1	161968537	161968536	0	1	0.7054311	0.489825	-0.2156061	0.0489389	Promoter (<=1kb)	161969188	161973435	4248	1	Pigc	-652
chr1	161977442	161977441	0	1	0.5440712	0.0374613	-0.5066099	0.0105894	Promoter (2-3kb)	161942089	161979636	37548	2	4930558K02Rik	2195
chr1	162474548	162474547	0	1	0.8744538	0.1622839	-0.7121699	0.001324	Intron (NM_001038619/Dnm3, intron 1 of 20)	161987302	162478034	490733	2	Dnm3	3487
chr1	162476193	162476192	0	1	0.1266525	0.404989	0.2783365	0.0406954	Promoter (1-2kb)	161987302	162478034	490733	2	Dnm3	1842
chr1	162510294	162510293	0	1	0.6292197	0.3835757	-0.245644	0.0412622	Distal Intergenic	161987302	162478034	490733	2	Dnm3	-32260
chr1	162610054	162610053	0	1	0.4775405	0.2082052	-0.2693353	0.0314793	Distal Intergenic	162639150	162649694	10545	1	Myoc	-29097
chr1	162624609	162624608	0	1	0.1405306	0.3706606	0.23013	0.0445415	Distal Intergenic	162639150	162649694	10545	1	Myoc	-14542
chr1	162646533	162646532	0	1	0.7861229	0.9610822	0.1749593	0.0295933	Intron (NM_010865/Myoc, intron 1 of 2)	162639150	162649694	10545	1	Myoc	7383
chr1	163308110	163308109	0	1	0.4705116	0.7218377	0.2513261	0.040584	Intron (NM_011127/Prrx1, intron 1 of 3)	163245119	163313650	68532	2	Prrx1	5541
chr1	163326484	163326483	0	1	0.5277253	0.0553712	-0.4723541	0.019628	Distal Intergenic	163245119	163313650	68532	2	Prrx1	-12834
chr1	163404338	163404337	0	1	0.0707449	0.3783788	0.3076339	0.0164546	Promoter (<=1kb)	163384909	163403641	18733	2	Gorab	-697
chr1	163624350	163624349	0	1	0.7944217	0.0678273	-0.7265945	0.0003847	Distal Intergenic	163702993	163725232	22240	2	Mettl11b	100883
chr1	163674953	163674952	0	1	0.0687771	0.6235141	0.554737	0.0178511	Distal Intergenic	163702993	163725232	22240	2	Mettl11b	50280
chr1	163931157	163931156	0	1	0.5514618	0.2435681	-0.3078937	0.0390055	Promoter (2-3kb)	163929100	163955126	26027	1	Scyl3	2057
chr1	163993956	163993955	0	1	0.4787828	0.2614412	-0.2173416	0.0487776	Promoter (<=1kb)	163954008	163994781	40774	2	BC055324	826
chr1	164003680	164003679	0	1	0.4824076	0.8588988	0.3764912	0.0001245	Distal Intergenic	163994945	163997244	2300	1	Mettl18	8735
chr1	164018630	164018629	0	1	0.8327483	0.5928631	-0.2398853	0.0332848	Distal Intergenic	163994945	163997244	2300	1	Mettl18	23685
chr1	164074112	164074111	0	1	0.9311759	0.6467038	-0.2844721	0.0176228	Intron (NM_001164059/Sell, intron 6 of 7)	164062076	164080785	18710	1	Sell	12036
chr1	164153485	164153484	0	1	0.5641791	0.8512112	0.2870321	0.0274318	Promoter (1-2kb)	164148576	164152217	3642	2	Gm16548	-1268
chr1	164176305	164176304	0	1	0.4221537	0.8880534	0.4658997	0.0004012	Exon (NM_007976/F5, exon 5 of 25)	164148576	164152217	3642	2	Gm16548	-24088
chr1	164236356	164236355	0	1	0.1219266	0.4189106	0.296984	0.0329854	Distal Intergenic	164249046	164265385	16340	1	Slc19a2	-12691
chr1	164315848	164315847	0	1	0.6713019	0.0200131	-0.6512888	0.0057326	Intron (NM_178071/Nme7, intron 3 of 9)	164307672	164437300	129629	1	Nme7	8176
