seqnames	start	end	width	CpG	X2w_UVB.mu	X2w_UA.mu	X2w_UVB..2w_UA.diff	X2w_UVB..2w_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr7	19022602	19022601	0	1	0.533298	0.0835896	-0.4497084	0.01352	Promoter (<=1kb)	19013283	19023539	10257	2	Foxa3	938
chr7	19022954	19022953	0	1	0.2093061	0.6227573	0.4134512	0.0286215	Promoter (<=1kb)	19013283	19023539	10257	2	Foxa3	586
chr7	19054404	19054403	0	1	0.418433	0.0342583	-0.3841747	0.0494436	Promoter (<=1kb)	19054687	19074447	19761	1	Rsph6a	-284
chr7	19056952	19056951	0	1	0.0261057	0.8926001	0.8664944	0	Promoter (2-3kb)	19054687	19074447	19761	1	Rsph6a	2265
chr7	19078035	19078034	0	1	0.0100259	0.5929486	0.5829227	0	Promoter (1-2kb)	19076200	19082775	6576	1	Dmwd	1835
chr7	19088842	19088841	0	1	0.2656624	0.8145231	0.5488606	0.0015934	Promoter (2-3kb)	19086828	19086892	65	1	Mir3100	2014
chr7	19096212	19096211	0	1	0.2821288	0.6808875	0.3987588	0.0071151	Promoter (1-2kb)	19094544	19098345	3802	1	Six5	1668
chr7	19118319	19118318	0	1	0.0202336	0.3837459	0.3635122	0.0103185	Promoter (1-2kb)	19119859	19138261	18403	1	Fbxo46	-1541
chr7	19118660	19118659	0	1	0.1270346	0.414577	0.2875424	0.0229455	Promoter (1-2kb)	19119859	19138261	18403	1	Fbxo46	-1200
chr7	19181757	19181756	0	1	0.0903619	0.4422823	0.3519205	0.0086683	Promoter (<=1kb)	19181465	19181562	98	1	Mir330	292
chr7	19215449	19215448	0	1	0.0481437	0.5920419	0.5438981	0.0096861	Promoter (2-3kb)	19212538	19224176	11639	1	Gpr4	2911
chr7	19225865	19225864	0	1	0.0687771	0.6027296	0.5339525	0.0170697	Promoter (2-3kb)	19228389	19246817	18429	1	Opa3	-2525
chr7	19226982	19226981	0	1	0.641847	0.0472912	-0.5945558	0.0005149	Promoter (1-2kb)	19228389	19246817	18429	1	Opa3	-1408
chr7	19226996	19226995	0	1	0.8292026	0.4218782	-0.4073244	0.0302916	Promoter (1-2kb)	19228389	19246817	18429	1	Opa3	-1394
chr7	19227076	19227075	0	1	0.3087961	0.048862	-0.2599341	0.0471803	Promoter (1-2kb)	19228389	19246817	18429	1	Opa3	-1314
chr7	19227100	19227099	0	1	0.0109635	0.8685024	0.8575389	0	Promoter (1-2kb)	19228389	19246817	18429	1	Opa3	-1290
chr7	19227133	19227132	0	1	0.7077106	0.2671526	-0.440558	3.05E-05	Promoter (1-2kb)	19228389	19246817	18429	1	Opa3	-1257
chr7	19345830	19345829	0	1	0.0318249	0.2948533	0.2630284	0.0152556	Promoter (<=1kb)	19345071	19356524	11454	1	Ercc1	759
chr7	19520245	19520244	0	1	0.564246	0.1815982	-0.3826478	0.0371343	Promoter (1-2kb)	19518731	19525050	6320	1	Nkpd1	1514
chr7	19520358	19520357	0	1	0.9467117	0.7105174	-0.2361943	0.019456	Promoter (1-2kb)	19518731	19525050	6320	1	Nkpd1	1627
chr7	19563881	19563880	0	1	0.5364171	0.8327081	0.296291	0.0444001	Promoter (1-2kb)	19530967	19562398	31432	2	Ppp1r37	-1483
chr7	19663757	19663756	0	1	0.603098	0.8969099	0.2938119	0.0312554	Promoter (1-2kb)	19631580	19665030	33451	2	Clptm1	1274
chr7	19823470	19823469	0	1	0.2628916	0.5398545	0.2769629	0.0493711	Promoter (<=1kb)	19808462	19822755	14294	2	Bcl3	-715
chr7	19852617	19852616	0	1	0.3307347	0.691855	0.3611203	0.0391859	Promoter (<=1kb)	19852003	19858355	6353	1	Gm19345	614
chr7	24333719	24333718	0	1	0.692521	0.294562	-0.397959	0.011006	Promoter (<=1kb)	24333080	24333965	886	2	Tescl	247
chr7	24399205	24399204	0	1	0.1571971	0.4104832	0.2532861	0.0458269	Promoter (<=1kb)	24399628	24422777	23150	1	Smg9	-424
chr7	24463800	24463799	0	1	0.018439	0.68949	0.671051	0.0013318	Promoter (1-2kb)	24462500	24475873	13374	1	Plaur	1300
chr7	24465269	24465268	0	1	0.8129058	0.3937265	-0.4191793	0.002562	Promoter (2-3kb)	24462500	24475873	13374	1	Plaur	2769
chr7	24465377	24465376	0	1	0.9631165	0.5013773	-0.4617392	0.0129066	Promoter (2-3kb)	24462500	24475873	13374	1	Plaur	2877
chr7	24483819	24483818	0	1	0.0311624	0.3946418	0.3634794	0.028085	Promoter (1-2kb)	24482023	24504533	22511	1	Cadm4	1796
chr7	24508245	24508244	0	1	0.5541593	0.8530551	0.2988959	0.0255654	Promoter (1-2kb)	24507087	24515682	8596	1	Zfp428	1158
chr7	24508559	24508558	0	1	0.0179073	0.4422077	0.4243005	5.7E-05	Promoter (1-2kb)	24507087	24515682	8596	1	Zfp428	1472
chr7	24585520	24585519	0	1	0.623667	0.308275	-0.315392	0.0363915	Promoter (2-3kb)	24587543	24608926	21384	1	Ethe1	-2024
chr7	24585814	24585813	0	1	0.270256	0.5410022	0.2707462	0.0334859	Promoter (1-2kb)	24587543	24608926	21384	1	Ethe1	-1730
chr7	24585994	24585993	0	1	0.1566518	0.465165	0.3085132	0.0375389	Promoter (1-2kb)	24587543	24608926	21384	1	Ethe1	-1550
chr7	24586814	24586813	0	1	0.6881783	0.2164679	-0.4717104	0.0446397	Promoter (<=1kb)	24587543	24608926	21384	1	Ethe1	-730
chr7	24609029	24609028	0	1	0.0106036	0.7361526	0.7255491	0	Promoter (2-3kb)	24611328	24629297	17970	1	Phldb3	-2300
chr7	24613389	24613388	0	1	0.3431658	0.6649807	0.3218149	0.0141653	Promoter (2-3kb)	24611328	24629297	17970	1	Phldb3	2061
chr7	24672234	24672233	0	1	0.9073901	0.6113571	-0.296033	0.0285727	Promoter (<=1kb)	24668012	24672050	4039	2	Tex101	-184
chr7	24869764	24869763	0	1	0.6219897	0.0553712	-0.5666184	0.0114125	Promoter (<=1kb)	24864620	24869691	5072	2	Lypd4	-73
chr7	24870023	24870022	0	1	0.2005496	0.6564034	0.4558538	0.0039362	Promoter (<=1kb)	24870057	24877651	7595	1	Dmrtc2	-35
chr7	24870109	24870108	0	1	0.9239387	0.695422	-0.2285167	0.0496973	Promoter (<=1kb)	24870057	24877651	7595	1	Dmrtc2	52
chr7	24870120	24870119	0	1	0.7591095	0.4669354	-0.2921741	0.04758	Promoter (<=1kb)	24870057	24877651	7595	1	Dmrtc2	63
chr7	24971662	24971661	0	1	0.4618802	0.1379609	-0.3239193	0.0172836	Promoter (1-2kb)	24969750	24972728	2979	2	Rabac1	1067
chr7	25073170	25073169	0	1	0.1595229	0.7955216	0.6359987	0.0014993	Promoter (<=1kb)	25009851	25072369	62519	2	Grik5	-801
chr7	25074522	25074521	0	1	0.9128207	0.7255059	-0.1873148	0.0477952	Promoter (2-3kb)	25009851	25072369	62519	2	Grik5	-2153
chr7	25097381	25097380	0	1	0.5645749	0.9271792	0.3626043	0.0226238	Promoter (<=1kb)	25097066	25097175	110	2	Mir6537	-206
chr7	25097397	25097396	0	1	0.5554272	0.8770108	0.3215836	0.0369053	Promoter (<=1kb)	25097066	25097175	110	2	Mir6537	-222
chr7	25132063	25132062	0	1	0.0562646	0.4267531	0.3704885	0.0399594	Promoter (<=1kb)	25091115	25132460	41346	2	Pou2f2	398
chr7	25132327	25132326	0	1	0.0178402	0.3699193	0.3520791	0.0075815	Promoter (<=1kb)	25091115	25132460	41346	2	Pou2f2	134
chr7	25217586	25217585	0	1	0.6439881	0.9547443	0.3107562	0.0457578	Promoter (<=1kb)	25217668	25217725	58	2	Mir7048	140
chr7	25251693	25251692	0	1	0.4766291	0.0240752	-0.4525539	0.0242257	Promoter (<=1kb)	25242560	25250758	8199	2	Erf	-935
chr7	25251809	25251808	0	1	0.7742216	0.2747835	-0.4994381	0.0089738	Promoter (1-2kb)	25242560	25250758	8199	2	Erf	-1051
chr7	25317506	25317505	0	1	0.2509379	0.0140819	-0.236856	0.0222652	Promoter (<=1kb)	25317164	25365917	48754	1	Megf8	342
chr7	25394769	25394768	0	1	0.4492855	0.7272195	0.277934	0.045715	Promoter (1-2kb)	25379527	25395987	16461	2	Lipe	1219
chr7	25686467	25686466	0	1	0.3329026	0.0546886	-0.278214	0.0334315	Promoter (<=1kb)	25687002	25704996	17995	1	Tgfb1	-536
chr7	25815975	25815974	0	1	0.2935548	0.0693357	-0.2242191	0.0273817	Promoter (<=1kb)	25802476	25816530	14055	2	Cyp2s1	556
chr7	26391496	26391495	0	1	0.5176751	0.7840072	0.2663321	0.0235408	Promoter (2-3kb)	26364887	26394243	29357	2	Nlrp9c	2748
chr7	27165099	27165098	0	1	0.4452526	0.9064621	0.4612095	0.0203193	Promoter (1-2kb)	27158658	27166802	8145	2	Egln2	1704
chr7	27167765	27167764	0	1	0.6657972	0.3594187	-0.3063785	0.0228062	Promoter (<=1kb)	27158658	27166802	8145	2	Egln2	-963
chr7	27194325	27194324	0	1	0.9602849	0.5980257	-0.3622593	0.0022434	Promoter (1-2kb)	27195781	27205386	9606	1	BC024978	-1457
chr7	27229280	27229279	0	1	0.6439881	0.26933	-0.3746581	0.0431017	Promoter (<=1kb)	27207170	27228597	21428	2	Itpkc	-683
chr7	27231050	27231049	0	1	0.8469207	0.2606384	-0.5862823	0.0462462	Promoter (1-2kb)	27233013	27257949	24937	1	Adck4	-1964
chr7	27357194	27357193	0	1	0.4231232	0.1436763	-0.2794469	0.0435224	Promoter (1-2kb)	27342133	27356008	13876	2	Shkbp1	-1186
chr7	27497042	27497041	0	1	0.038261	0.4380656	0.3998046	0.0289455	Promoter (2-3kb)	27499324	27520041	20718	1	Prx	-2283
chr7	27655420	27655419	0	1	0.7387247	0.9262682	0.1875435	0.0428568	Promoter (1-2kb)	27653924	27656207	2284	1	Ttc9b	1496
chr7	27655732	27655731	0	1	0.4313387	0.8664968	0.4351581	0.0377067	Promoter (1-2kb)	27653924	27656207	2284	1	Ttc9b	1808
chr7	27766717	27766716	0	1	0.0687771	0.7267545	0.6579774	0.0072725	Promoter (1-2kb)	27765673	27770972	5300	1	Gm10046	1044
chr7	27927581	27927580	0	1	0.5320049	0.2176577	-0.3143472	0.0431123	Promoter (1-2kb)	27907392	27929430	22039	2	1700049G17Rik	1850
chr7	27927766	27927765	0	1	0.5841695	0.9246574	0.3404878	0.0407779	Promoter (1-2kb)	27907392	27929430	22039	2	1700049G17Rik	1665
chr7	28294026	28294025	0	1	0.1235031	0.3514205	0.2279174	0.0457873	Promoter (2-3kb)	28284652	28291134	6483	2	BC089491	-2892
chr7	28298879	28298878	0	1	0.53308	0.0205837	-0.5124963	0.001411	Promoter (2-3kb)	28293555	28301785	8231	2	Dll3	2907
chr7	28437751	28437750	0	1	0.0562646	0.4974218	0.4411573	0.0450096	Promoter (<=1kb)	28437447	28446895	9449	1	Gmfg	304
chr7	28453434	28453433	0	1	0.7340948	0.914721	0.1806262	0.0309144	Promoter (1-2kb)	28452227	28482345	30119	1	Mir466f-2	1207
chr7	28519987	28519986	0	1	0.5363412	0.0374613	-0.4988799	0.0065991	Promoter (2-3kb)	28522836	28524322	1487	1	Ifnl3	-2850
chr7	28545230	28545229	0	1	0.4139731	0.0374613	-0.3765118	0.0195383	Promoter (2-3kb)	28543596	28547254	3659	2	Nccrp1	2025
chr7	28596377	28596376	0	1	0.9488967	0.7121711	-0.2367257	0.0297471	Promoter (1-2kb)	28558819	28598184	39366	2	Pak4	1808
chr7	28596490	28596489	0	1	0.9606149	0.5951268	-0.3654881	0.0067068	Promoter (1-2kb)	28558819	28598184	39366	2	Pak4	1695
chr7	28598762	28598761	0	1	0.3001366	0.7416724	0.4415358	0.0017954	Promoter (<=1kb)	28558819	28598184	39366	2	Pak4	-578
chr7	28693208	28693207	0	1	0.0134381	0.1586032	0.1451651	0.0486711	Promoter (<=1kb)	28692849	28699337	6489	1	Fbxo27	359
chr7	28693289	28693288	0	1	0.018801	0.4476694	0.4288684	0.0004278	Promoter (<=1kb)	28692849	28699337	6489	1	Fbxo27	440
chr7	28879835	28879834	0	1	0.0286699	0.3569107	0.3282408	0.0360118	Promoter (1-2kb)	28881656	28893585	11930	1	Capn12	-1822
chr7	29158183	29158182	0	1	0.3542661	0.6928741	0.3386081	0.0444856	Promoter (1-2kb)	29152510	29156210	3701	2	Fam98c	-1973
chr7	29167555	29167554	0	1	0.3653834	0.7807227	0.4153393	0.0158981	Promoter (1-2kb)	29158829	29168647	9819	2	Spred3	1093
chr7	29168061	29168060	0	1	0.0286699	0.3479611	0.3192912	0.0123207	Promoter (<=1kb)	29158829	29168647	9819	2	Spred3	587
chr7	29172918	29172917	0	1	0.5484761	0.9459096	0.3974335	0.0356108	Promoter (2-3kb)	29170210	29173933	3724	1	Ggn	2708
chr7	29215016	29215015	0	1	0.7112021	0.9202982	0.2090961	0.0378525	Promoter (<=1kb)	29181532	29214033	32502	2	Catsperg1	-983
chr7	29231539	29231538	0	1	0.7154162	0.9682723	0.2528561	0.0376922	Promoter (<=1kb)	29221928	29232522	10595	2	Kcnk6	984
chr7	29247275	29247274	0	1	0.5294283	0.8009459	0.2715176	0.0363793	Promoter (1-2kb)	29247521	29248467	947	2	2200002D01Rik	1193
chr7	29248070	29248069	0	1	0.018801	0.3752323	0.3564313	0.0305951	Promoter (<=1kb)	29247521	29248467	947	2	2200002D01Rik	398
chr7	29291580	29291579	0	1	0.8469207	0.2164679	-0.6304528	0.0210189	Promoter (2-3kb)	29289320	29293390	4071	1	Ppp1r14a	2260
chr7	29785252	29785251	0	1	0.1173059	0.8765087	0.7592028	8.99E-05	Promoter (<=1kb)	29784790	29794540	9751	1	Zfp30	462
chr7	29815294	29815293	0	1	0.5207657	0.1001781	-0.4205876	0.0055204	Promoter (<=1kb)	29816072	29832042	15971	1	Zfp790	-779
chr7	29815400	29815399	0	1	0.9536558	0.5170608	-0.436595	0.0022852	Promoter (<=1kb)	29816072	29832042	15971	1	Zfp790	-673
chr7	29815413	29815412	0	1	0.7488612	0.2729679	-0.4758932	0.0047258	Promoter (<=1kb)	29816072	29832042	15971	1	Zfp790	-660
chr7	30192952	30192951	0	1	0.4303528	0.7668973	0.3365445	0.042958	Promoter (2-3kb)	30186942	30195048	8107	2	Capns1	2097
chr7	30197902	30197901	0	1	0.418433	0.0338081	-0.3846249	0.0469244	Promoter (2-3kb)	30186942	30195048	8107	2	Capns1	-2854
chr7	30361045	30361044	0	1	0.1830271	0.5155489	0.3325217	0.0411099	Promoter (1-2kb)	30355514	30362772	7259	2	Lrfn3	1728
chr7	30363572	30363571	0	1	0.3847305	0.7445632	0.3598327	0.007027	Promoter (<=1kb)	30355514	30362772	7259	2	Lrfn3	-800
chr7	30363713	30363712	0	1	0.0562646	0.5406024	0.4843378	0.0246149	Promoter (<=1kb)	30355514	30362772	7259	2	Lrfn3	-941
chr7	30455237	30455236	0	1	0.356993	0.0195741	-0.3374189	0.0044039	Promoter (2-3kb)	30447766	30457515	9750	2	Kirrel2	2279
chr7	30460683	30460682	0	1	0.479439	0.0416354	-0.4378037	0.0165783	Promoter (<=1kb)	30460058	30488609	28552	1	Nphs1	625
chr7	30465805	30465804	0	1	0.0552303	0.2260755	0.1708452	0.0436551	Promoter (<=1kb)	30462164	30465591	3428	2	Nphs1os	-214
chr7	30493448	30493447	0	1	0.5440712	0.1204813	-0.42359	0.0436723	Promoter (<=1kb)	30493658	30513402	19745	1	Prodh2	-211
chr7	30564296	30564295	0	1	0.6946776	0.9651359	0.2704582	0.0289702	Promoter (<=1kb)	30563340	30565364	2025	1	U2af1l4	956
chr7	30590045	30590044	0	1	0.0481437	0.4887655	0.4406218	0.0126449	Promoter (<=1kb)	30589380	30589437	58	1	Mir3569	665
chr7	30613920	30613919	0	1	0.3158356	0.0813687	-0.2344669	0.032238	Promoter (1-2kb)	30603092	30612734	9643	2	Upk1a	-1186
chr7	30626529	30626528	0	1	0.3292113	0.865614	0.5364027	0.0022359	Promoter (<=1kb)	30616974	30626151	9178	2	Cox6b1	-378
chr7	30761981	30761980	0	1	0.8048488	0.5019944	-0.3028544	0.0359545	Promoter (1-2kb)	30763756	30781066	17311	1	Dmkn	-1776
chr7	30859276	30859275	0	1	0.0645352	0.2383038	0.1737686	0.0453901	Promoter (2-3kb)	30860568	30861470	903	2	Ffar1	2195
chr7	30955342	30955341	0	1	0.9232262	0.6964028	-0.2268234	0.0344467	Promoter (1-2kb)	30945248	30956803	11556	2	Usf2	1462
chr7	30958298	30958297	0	1	0.434165	0.1466456	-0.2875194	0.0164512	Promoter (1-2kb)	30945248	30956803	11556	2	Usf2	-1495
chr7	30958876	30958875	0	1	0.8993507	0.6301334	-0.2692173	0.0354456	Promoter (2-3kb)	30945248	30956803	11556	2	Usf2	-2073
chr7	30972918	30972917	0	1	0.5406305	0.0374613	-0.5031692	0.0188005	Promoter (<=1kb)	30957770	30973469	15700	2	Lsr	552
chr7	31054890	31054889	0	1	0.7254963	0.1841882	-0.5413081	0.0320722	Promoter (<=1kb)	31051678	31055656	3979	2	Fxyd1	767
chr7	31116526	31116525	0	1	0.7274387	0.3458049	-0.3816338	0.0224774	Promoter (1-2kb)	31098725	31115326	16602	2	Hpn	-1200
chr7	31125725	31125724	0	1	0.9569918	0.7643132	-0.1926787	0.017967	Promoter (1-2kb)	31116524	31126945	10422	2	Scn1b	1221
chr7	31148863	31148862	0	1	0.3509208	0.0257385	-0.3251823	0.0145244	Promoter (2-3kb)	31130127	31151050	20924	2	Gramd1a	2188
chr7	34095639	34095638	0	1	0.6824588	0.9433904	0.2609315	0.0254282	Promoter (<=1kb)	34095431	34100837	5407	1	Scgb1b30	208
chr7	35117039	35117038	0	1	0.5079925	0.8640554	0.3560629	0.0113196	Promoter (2-3kb)	35119293	35121931	2639	1	Cebpa	-2255
chr7	35448635	35448634	0	1	0.1769238	0.0100977	-0.1668261	0.0478016	Promoter (<=1kb)	35449092	35466034	16943	1	Slc7a9	-458
chr7	38183802	38183801	0	1	0.0405867	0.304691	0.2641043	0.0090263	Promoter (<=1kb)	38183217	38197565	14349	1	1600014C10Rik	585
chr7	38183926	38183925	0	1	0.3258197	0.1248667	-0.200953	0.0137432	Promoter (<=1kb)	38183217	38197565	14349	1	1600014C10Rik	709
chr7	38183936	38183935	0	1	0.2179122	0.0761999	-0.1417123	0.0431618	Promoter (<=1kb)	38183217	38197565	14349	1	1600014C10Rik	719
chr7	43214142	43214141	0	1	0.6975535	0.9316247	0.2340713	0.0229315	Promoter (<=1kb)	43214039	43226842	12804	1	EU599041	103
chr7	43580812	43580811	0	1	0.038261	0.5362219	0.4979609	0.0064791	Promoter (1-2kb)	43579586	43593710	14125	1	Zfp719	1226
chr7	43783051	43783050	0	1	0.0629846	0.3489336	0.285949	0.0281008	Promoter (1-2kb)	43781054	43785410	4357	1	Klk10	1997
chr7	43798390	43798389	0	1	0.8469207	0.250786	-0.5961347	0.018056	Promoter (<=1kb)	43797577	43803822	6246	1	Klk8	813
chr7	43995609	43995608	0	1	0.0562646	0.6235141	0.5672495	0.0097879	Promoter (<=1kb)	43995879	43999875	3997	1	Klk1b11	-271
chr7	44256635	44256634	0	1	0.6367537	0.9588447	0.3220911	0.0144841	Promoter (<=1kb)	44253087	44257204	4118	2	Acpt	570
chr7	44256806	44256805	0	1	0.1844534	0.6085019	0.4240484	0.0487277	Promoter (<=1kb)	44253087	44257204	4118	2	Acpt	399
chr7	44312905	44312904	0	1	0.7407407	0.2406617	-0.500079	0.0028131	Promoter (2-3kb)	44310264	44358353	48090	1	Shank1	2641
chr7	44444222	44444221	0	1	0.5732357	0.2376708	-0.3355649	0.0409907	Promoter (1-2kb)	44442487	44463344	20858	1	Lrrc4b	1735
chr7	44444939	44444938	0	1	0.063306	0.2962742	0.2329681	0.0464772	Promoter (2-3kb)	44442487	44463344	20858	1	Lrrc4b	2452
chr7	44445352	44445351	0	1	0.1627487	0.0088597	-0.153889	0.0365463	Promoter (2-3kb)	44442487	44463344	20858	1	Lrrc4b	2865
chr7	44466728	44466727	0	1	0.5974138	0.930936	0.3335222	0.0351383	Promoter (1-2kb)	44467980	44471658	3679	1	Josd2	-1253
chr7	44466925	44466924	0	1	0.6678009	0.9646834	0.2968825	0.0200863	Promoter (1-2kb)	44467980	44471658	3679	1	Josd2	-1056
chr7	44533399	44533398	0	1	0.5942859	0.1150284	-0.4792575	0.0154964	Promoter (1-2kb)	44525995	44532071	6077	2	Spib	-1328
chr7	44533506	44533505	0	1	0.3329614	0.8202754	0.487314	0.0113402	Promoter (1-2kb)	44525995	44532071	6077	2	Spib	-1435
chr7	44538794	44538793	0	1	0.1209401	0.5889779	0.4680378	0.0086523	Promoter (<=1kb)	44538106	44538178	73	2	Mir7053	-616
chr7	44551836	44551835	0	1	0.5250237	0.8600644	0.3350406	0.0455455	Promoter (2-3kb)	44549616	44553965	4350	2	Nr1h2	2130
chr7	44554463	44554462	0	1	0.332951	0.7860059	0.4530549	0.006733	Promoter (<=1kb)	44549616	44553965	4350	2	Nr1h2	-498
chr7	44587968	44587967	0	1	0.1962569	0.5425852	0.3463283	0.0342094	Promoter (2-3kb)	44590886	44604751	13866	1	Kcnc3	-2919
chr7	44867441	44867440	0	1	0.0481437	0.7695393	0.7213956	0.0001656	Promoter (2-3kb)	44863068	44869788	6721	2	Ptov1	2348
chr7	44892370	44892369	0	1	0.2382723	0.0535947	-0.1846776	0.0422146	Promoter (<=1kb)	44879386	44892366	12981	2	Med25	-4
chr7	44898362	44898361	0	1	0.0687771	0.5406024	0.4718253	0.0405538	Promoter (2-3kb)	44896079	44900624	4546	1	Fuz	2283
chr7	44973929	44973928	0	1	0.3303036	0.8765087	0.5462051	0.034004	Promoter (<=1kb)	44959372	44974851	15480	2	Cpt1c	923
chr7	45064511	45064510	0	1	0.2303055	0.7650815	0.534776	0.0034743	Promoter (2-3kb)	45062429	45078503	16075	1	Nosip	2082
chr7	45090758	45090757	0	1	0.6801211	0.9455042	0.2653831	0.0253667	Promoter (1-2kb)	45082914	45092213	9300	2	Rcn3	1456
chr7	45103102	45103101	0	1	0.3314323	0.6258448	0.2944125	0.0421896	Promoter (<=1kb)	45092993	45103822	10830	2	Fcgrt	721
chr7	45216749	45216748	0	1	0.8744538	0.3966499	-0.477804	0.0259799	Promoter (<=1kb)	45215753	45233619	17867	1	Tead2	996
chr7	45237893	45237892	0	1	0.4846035	0.931655	0.4470515	0.013943	Promoter (1-2kb)	45233632	45239115	5484	2	Cd37	1223
chr7	45241085	45241084	0	1	0.3456763	0.0665855	-0.2790908	0.0384145	Promoter (1-2kb)	45233632	45239115	5484	2	Cd37	-1970
chr7	45420693	45420692	0	1	0.8469207	0.0678273	-0.7790934	0.0014743	Promoter (<=1kb)	45420946	45421854	909	1	Lhb	-254
chr7	45435605	45435604	0	1	0.3329136	0.7979569	0.4650433	0.0016396	Promoter (<=1kb)	45434839	45456617	21779	1	Gys1	766
chr7	45458202	45458201	0	1	0.2574414	0.8577651	0.6003238	0.0013878	Promoter (1-2kb)	45457944	45459886	1943	2	Ftl1	1685
chr7	45461104	45461103	0	1	0.0311624	0.3570071	0.3258447	0.0266481	Promoter (1-2kb)	45457944	45459886	1943	2	Ftl1	-1218
chr7	45466030	45466029	0	1	0.5192149	0.8986057	0.3793908	0.0173023	Promoter (<=1kb)	45461695	45466898	5204	2	Bax	869
chr7	45556146	45556145	0	1	0.3137724	0.0846808	-0.2290916	0.0246085	Promoter (1-2kb)	45554928	45567321	12394	1	Hsd17b14	1218
chr7	45639889	45639888	0	1	0.6713019	0.0678273	-0.6034747	0.0257529	Promoter (<=1kb)	45639977	45645768	5792	1	Mamstr	-89
chr7	45683234	45683233	0	1	0.0283177	0.4848753	0.4565577	0.0060677	Promoter (<=1kb)	45684022	45694556	10535	1	Ntn5	-789
chr7	45693919	45693918	0	1	0.8922656	0.6212232	-0.2710425	0.0335981	Promoter (<=1kb)	45677686	45694402	16717	2	Sec1	484
chr7	45701386	45701385	0	1	0.8657298	0.2888441	-0.5768857	0.0031348	Promoter (1-2kb)	45699967	45704661	4695	1	Car11	1419
chr7	45715999	45715998	0	1	0.8469207	0.2164679	-0.6304528	0.0210189	Promoter (2-3kb)	45709463	45718002	8540	2	Sphk2	2004
chr7	45720433	45720432	0	1	0.5400215	0.0678273	-0.4721943	0.0404626	Promoter (<=1kb)	45721220	45729492	8273	1	Fam83e	-788
chr7	45721755	45721754	0	1	0.2213843	0.6168365	0.3954521	0.0095596	Promoter (<=1kb)	45721220	45729492	8273	1	Fam83e	535
chr7	45832464	45832463	0	1	0.479439	0.0338081	-0.445631	0.0105805	Promoter (1-2kb)	45825223	45830789	5567	2	Grwd1	-1675
chr7	45832467	45832466	0	1	0.479439	0.0553712	-0.4240678	0.0313386	Promoter (1-2kb)	45825223	45830789	5567	2	Grwd1	-1678
chr7	45922543	45922542	0	1	0.9564146	0.5888477	-0.3675669	0.0021173	Promoter (1-2kb)	45918023	45921426	3404	2	Emp3	-1117
chr7	46035128	46035127	0	1	0.0178402	0.2296592	0.2118189	0.0128103	Promoter (1-2kb)	46033696	46084212	50517	1	Nomo1	1432
chr7	46397677	46397676	0	1	0.4815758	0.02813	-0.4534458	0.0123872	Promoter (1-2kb)	46396468	46438704	42237	1	Kcnc1	1209
chr7	46397892	46397891	0	1	0.0309442	0.3951732	0.364229	0.0113876	Promoter (1-2kb)	46396468	46438704	42237	1	Kcnc1	1424
chr7	46861114	46861113	0	1	0.2276237	0.4938452	0.2662215	0.0406367	Promoter (<=1kb)	46861263	46878142	16880	1	Ldhc	-150
chr7	46861124	46861123	0	1	0.1868319	0.4566365	0.2698045	0.0333816	Promoter (<=1kb)	46861263	46878142	16880	1	Ldhc	-140
chr7	47009172	47009171	0	1	0.0807173	0.2803818	0.1996644	0.0487942	Promoter (<=1kb)	46990396	47008414	18019	2	Spty2d1	-758
chr7	47081666	47081665	0	1	0.2409159	0.5688422	0.3279263	0.0276496	Promoter (1-2kb)	47083166	47083224	59	2	Mir7056	1559
chr7	47081712	47081711	0	1	0.9414318	0.7383209	-0.2031108	0.0493881	Promoter (1-2kb)	47083166	47083224	59	2	Mir7056	1513
chr7	47131636	47131635	0	1	0.0171994	0.4130941	0.3958947	0.0062553	Promoter (2-3kb)	47077800	47133684	55885	2	Ptpn5	2049
chr7	47601397	47601396	0	1	0.1108596	0.4120243	0.3011647	0.0051327	Promoter (<=1kb)	47588950	47601372	12423	2	Mrgpra3	-25
chr7	55792975	55792974	0	1	0.3821274	0.7906936	0.4085662	0.0060773	Promoter (1-2kb)	55794148	55831447	37300	1	Tubgcp5	-1174
chr7	56017968	56017967	0	1	0.5501216	0.1957208	-0.3544009	0.0145328	Promoter (1-2kb)	55978484	56019573	41090	2	Nipa1	1606
chr7	57591417	57591416	0	1	0.0206907	0.234707	0.2140163	0.0380757	Promoter (<=1kb)	57590518	57828801	238284	1	Gabrb3	899
chr7	60003141	60003140	0	1	0.679871	0.3517064	-0.3281646	0.043628	Promoter (2-3kb)	59982501	60005156	22656	2	Snurf	2016
chr7	60003252	60003251	0	1	0.9500828	0.6819222	-0.2681607	0.0407111	Promoter (1-2kb)	59982501	60005156	22656	2	Snurf	1905
chr7	62377367	62377366	0	1	0.2295745	0.0360947	-0.1934798	0.0433982	Promoter (<=1kb)	62376979	62381640	4662	1	Magel2	388
chr7	62419335	62419334	0	1	0.2849406	0.7306587	0.4457181	0.007065	Promoter (<=1kb)	62417593	62420139	2547	2	Mkrn3	805
chr7	62419805	62419804	0	1	0.3243019	0.0921191	-0.2321829	0.0368107	Promoter (<=1kb)	62417593	62420139	2547	2	Mkrn3	335
